step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda
1098,1.1334849814826528e-11,,,,,,,,,,,,,,,,,,,relaxation,1,0.03628857910294516,,,,,0,0,11,0.004846589291691253,0.546991245493541,77080195573387.17,64,64,0,0.35,3600.0,0.0
1099,1.1349421658135789e-11,-6601.5233031626285,-15.717912626577688,-47.15373787973306,132.0,219.0,351.0,242.0,109.0,1.4714285714285715,0.5523809523809524,0.7045454545454546,0.7232142857142857,2.6715176715176714,1.900524461068279,2.036725143204283,2.958158949634025,249.0,149.0,coordination,1,0.09141478435890947,-0.026333196265504455,0.0,-0.026333196265504455,,0,0,12,0.0010163205613694798,0.27214026955568105,105196079620142.97,64,64,0,0.35,3600.0,0.0
1100,1.1360320374245673e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.015103159412622417,,,,,0,0,12,0.009294436241590199,0.205218867823527,104879756531829.1,64,64,0,0.35,3600.0,0.0
1101,1.1361714682885224e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.11387163688795911,,,,,0,0,12,0.012255703883565963,0.07898910114404299,84694926021158.25,64,64,0,0.35,3600.0,0.0
1102,1.1362898174206873e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.0841225252844178,,,,,0,0,11,0.005296687563430581,0.22972345844830486,79780488507324.11,64,64,0,0.35,3600.0,0.0
1103,1.138862020728648e-11,,,,,,,,,,,,,,,,,,,surface,1,0.15613135052043847,,,,,0,0,12,0.005438007134710668,0.0399077912719597,79603361198354.75,64,64,0,0.35,3600.0,0.0
1104,1.1393407583772765e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.13585711843442932,-0.12022327828634616,0.0,-0.12022327828634616,,0,1,12,0.0029794259024152614,0.8858119192473046,80183714078269.19,64,64,0,0.35,3600.0,0.0
1105,1.142857533514568e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.006297304673636255,,,,,0,0,11,0.0010486629671583167,0.4946611757194684,93812247495544.31,64,64,0,0.35,3600.0,0.0
1106,1.1430451818079907e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.22349798830839446,-0.4357708074562865,0.0,-0.4357708074562865,,0,1,12,0.015053578373274895,0.967878142913145,87310649472374.56,64,64,0,0.35,3600.0,0.0
1107,1.1447618044850493e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.4695477397094586,,,,,0,0,12,0.005924375465394205,0.00957305343280024,86843883166586.44,64,64,0,0.35,3600.0,0.0
1108,1.1457516584972212e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.010076469719804143,,,,,0,0,10,0.011570692884906147,0.8534309754298743,105700113582620.16,64,64,0,0.35,3600.0,0.0
1109,1.1470821040086874e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.02625591351656474,,,,,0,0,12,0.007282634742525286,0.6139285805890609,98467304645160.62,64,64,0,0.35,3600.0,0.0
1110,1.1474747988646945e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.1917887823521746,-0.03260672419865074,0.0,-0.03260672419865074,,0,1,12,0.01616048778761045,0.974140176101334,97676250235613.28,64,64,0,0.35,3600.0,0.0
1111,1.1500177959747267e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.23001637522504126,-0.10462775113115796,0.0,-0.10462775113115796,,0,1,12,0.01566272795010487,0.9907732906102524,99788959774259.94,64,64,0,0.35,3600.0,0.0
1112,1.1511402955445494e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.059142430988894046,,,,,0,0,12,0.0014135149082604194,0.7024524181755685,75552460284620.67,64,64,0,0.35,3600.0,0.0
1113,1.1519735872413966e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.014962365107344106,,,,,0,0,12,0.003128860185281428,0.5284156290715661,82762170431338.83,64,64,0,0.35,3600.0,0.0
1114,1.1521272652942455e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.00716436786763067,,,,,0,0,12,0.003621625352127193,0.4375607114104663,89331255939106.03,64,64,0,0.35,3600.0,0.0
1115,1.1529253718754117e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.14024696998172445,,,,,0,0,12,0.0178517156438259,0.6095858076869796,86780968819793.19,64,64,0,0.35,3600.0,0.0
1116,1.1557733808654376e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.6030960255562671,,,,,0,0,11,0.009466853705011768,0.005478664869472435,90650678166063.66,64,64,0,0.35,3600.0,0.0
1117,1.1561662850995334e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.02478115917977336,,,,,0,0,12,0.010624404572728369,0.44525651684020623,95921238621197.25,64,64,0,0.35,3600.0,0.0
1118,1.1564787001617666e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.06774203098707657,,,,,0,0,12,0.023259475555138333,0.762228763142498,91950933935121.1,64,64,0,0.35,3600.0,0.0
1119,1.1578496719684176e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.0034509519719273145,,,,,0,0,11,0.012225842752971817,0.3827818967175912,92378201960565.16,64,64,0,0.35,3600.0,0.0
1120,1.1585359533949032e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.10847668992982756,-0.05787473683495925,0.0,-0.05787473683495925,,0,1,12,0.0016486037748066479,0.8910410678856655,90886265804862.28,64,64,0,0.35,3600.0,0.0
1121,1.1631576235633243e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.1191444247633109,,,,,0,0,11,0.0100171527220254,0.08614328275858539,93165991713972.31,64,64,0,0.35,3600.0,0.0
1122,1.1632462124592332e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.12331486339601389,,,,,0,0,12,0.010157473210300381,0.13846537902828326,84925676062790.94,64,64,0,0.35,3600.0,0.0
1123,1.1652598861359346e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.0017397749928307498,,,,,0,0,12,0.0007380467133879933,0.5110551007572639,85682957749347.72,64,64,0,0.35,3600.0,0.0
1124,1.165829045935598e-11,-6601.105879870655,-15.716918761596798,-47.1507562847904,132.0,219.0,351.0,242.0,109.0,1.4714285714285715,0.5523809523809524,0.7035830618892508,0.7232142857142857,2.740010378827192,1.900524461068279,2.036725143204283,2.958158949634025,248.0,149.0,rejected_relaxation,0,0.012828921921712715,0.04780706687187575,0.0,0.04780706687187575,,0,0,12,0.0026614138325271146,0.6447145542924296,85453480789835.36,64,64,0,0.35,3600.0,0.0
1125,1.1668001258251849e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.0214790207903829,,,,,0,0,12,0.0040117699206210795,0.5139583484653345,82364630559669.06,64,64,0,0.35,3600.0,0.0
1126,1.1690013051667984e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.10001814364163625,,,,,0,0,12,0.01004672365340313,0.371975459249166,90284525178206.9,64,64,0,0.35,3600.0,0.0
1127,1.1700883576241554e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.01593800361352709,,,,,0,0,12,0.018572325682210105,0.7693219965759504,76984201411213.25,64,64,0,0.35,3600.0,0.0
1128,1.1725402756995929e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.3303594765952824,,,,,0,0,11,0.004711155259895322,0.026314606012349397,105407961504701.97,64,64,0,0.35,3600.0,0.0
1129,1.1730458407664542e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.018869191760537564,,,,,0,0,12,0.0052393721644619605,0.6588125300056747,88430969720045.34,64,64,0,0.35,3600.0,0.0
1130,1.173179159666227e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.017656166503704877,,,,,0,0,11,0.0022691228921264336,0.2715057227991011,83907421404421.6,64,64,0,0.35,3600.0,0.0
1131,1.1732638503480185e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.012965544836785168,,,,,0,0,11,0.009765244888361594,0.4717271172623886,80272466929053.44,64,64,0,0.35,3600.0,0.0
1132,1.1742675316979384e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.03350519598072586,,,,,0,0,12,0.011844299567080972,0.44548341830134486,87725588839322.4,64,64,0,0.35,3600.0,0.0
1133,1.177246033647355e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.16652793915135436,,,,,0,0,11,0.0015366198815847387,0.332760063421893,73256594237361.03,64,64,0,0.35,3600.0,0.0
1134,1.1780469226034353e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.05844085281761199,,,,,0,0,12,0.0049640600288744265,0.8351622177908242,99083154811004.83,64,64,0,0.35,3600.0,0.0
1135,1.1783585350004106e-11,,,,,,,,,,,,,,,,,,,relaxation,1,0.006034272725189504,,,,,0,0,12,0.027374819432241904,0.7881307528944832,86696110137264.88,64,64,0,0.35,3600.0,0.0
1136,1.1786111782934295e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.03573090887767032,,,,,0,0,11,0.00251485054522858,0.474201992423567,101983361464505.56,64,64,0,0.35,3600.0,0.0
1137,1.1804481032580527e-11,,,,,,,,,,,,,,,,,,,relaxation,1,0.13621033576595135,,,,,0,0,12,0.018426889266896118,0.3401704577348783,88007577886977.72,64,64,0,0.35,3600.0,0.0
1138,1.1810745909638564e-11,,,,,,,,,,,,,,,,,,,relaxation,1,0.3894916449856408,,,,,0,0,12,0.02069939465619644,0.32735434291879356,89422815171514.16,64,64,0,0.35,3600.0,0.0
1139,1.1837339523695568e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.060671540850191656,,,,,0,0,11,0.0028874099669652584,0.40554662817034215,90998972703618.44,64,64,0,0.35,3600.0,0.0
1140,1.1838995355765377e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.14364421926256044,,,,,0,0,12,0.004113112164996713,0.1321403678693899,84621212763295.97,64,64,0,0.35,3600.0,0.0
1141,1.1867877728502832e-11,,,,,,,,,,,,,,,,,,,relaxation,1,0.06053912978202643,,,,,0,0,12,0.0050633075496896406,0.11053626144579876,92013994480298.03,64,64,0,0.35,3600.0,0.0
1142,1.187871830736507e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.031038469025433654,,,,,0,0,11,0.011784773152242136,0.6941714339176893,97528630667673.16,64,64,0,0.35,3600.0,0.0
1143,1.1891378353130563e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.07620532106383177,-0.1859296096313514,0.0,-0.1859296096313514,,0,1,12,0.007486167685916846,0.8780529059246734,90026474921989.9,64,64,0,0.35,3600.0,0.0
1144,1.189349052976748e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.15043442618175884,,,,,0,0,12,0.012772878654514985,0.17118242634970576,87871477538903.2,64,64,0,0.35,3600.0,0.0
1145,1.1906670390758594e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.12491048458131848,,,,,0,0,11,0.0014670540004701194,0.15534542145928149,78040273314418.78,64,64,0,0.35,3600.0,0.0
1146,1.1909632123429327e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.053108993262277804,,,,,0,0,12,0.0027833384838310306,0.6679814475611727,91461494785776.34,64,64,0,0.35,3600.0,0.0
1147,1.192229170424155e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.09470523685050593,,,,,0,0,12,0.0084568228108996,0.12053810861461803,72864242778900.92,64,64,0,0.35,3600.0,0.0
1148,1.1931417839082905e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.023059383955525273,,,,,0,0,12,0.024256010195103733,0.40163207738188245,98004681719387.5,64,64,0,0.35,3600.0,0.0
1149,1.1942686009905048e-11,-6601.2809807845815,-15.717335668534718,-47.152007005604155,133.0,220.0,353.0,244.0,109.0,1.480952380952381,0.5476190476190477,0.6970684039087948,0.7214285714285714,2.6870704188821164,1.900524461068279,2.036725143204283,2.958158949634025,247.0,150.0,relaxation,1,-0.05251751446068497,-0.3381438187468149,0.0,-0.3381438187468149,,0,0,13,0.0246879240832591,0.6833829761680156,78934946311439.78,64,64,0,0.35,3600.0,0.0
1150,1.1971639473677565e-11,,,,,,,,,,,,,,,,,,,surface,1,0.12416829419799867,,,,,0,0,12,0.002588297011070592,0.02755909009854682,86077749185890.16,64,64,0,0.35,3600.0,0.0
1151,1.1974883730239537e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.17900299777833306,,,,,0,0,12,0.013728756982011855,0.028887560023063547,95431112842466.27,64,64,0,0.35,3600.0,0.0
1152,1.1975899141808902e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.13651861780531302,,,,,0,0,11,0.010075108960420298,0.31028708073604566,96707449850736.7,64,64,0,0.35,3600.0,0.0
1153,1.1979601883984079e-11,,,,,,,,,,,,,,,,,,,surface,1,0.030744733214689658,,,,,0,0,11,7.481736877899998e-05,0.4486737360990921,80217021562173.78,64,64,0,0.35,3600.0,0.0
1154,1.198368326010632e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.004545662015846526,-0.186530950417378,0.0,-0.186530950417378,,0,1,12,0.004968540898777015,0.8941044256838846,90729293168547.08,64,64,0,0.35,3600.0,0.0
1155,1.1998824122957786e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.2112380306278004,-0.24045961024785711,0.0,-0.24045961024785711,,0,1,10,0.023409792217154918,0.967929210132937,76022425143178.88,64,64,0,0.35,3600.0,0.0
1156,1.2004059971884527e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.13072837713053054,,,,,0,0,11,0.002049721383038869,0.20366083878087007,103913744999604.5,64,64,0,0.35,3600.0,0.0
1157,1.2027085937339177e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.00971046699230088,,,,,0,0,12,0.011736020896507004,0.5206584025519702,83357724544703.33,64,64,0,0.35,3600.0,0.0
1158,1.2029294108820733e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.000206193335432278,-0.024189257592336588,0.0,-0.024189257592336588,,0,1,12,0.003442637415870636,0.8186590795318277,89328581998833.38,64,64,0,0.35,3600.0,0.0
1159,1.2040920339657733e-11,,,,,,,,,,,,,,,,,,,relaxation,1,0.0456734216423036,,,,,0,0,12,0.023177957996471633,0.409714268315625,88350443125286.31,64,64,0,0.35,3600.0,0.0
1160,1.2043899871617975e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.0023411846656560585,,,,,0,0,12,0.0005045374167585096,0.5599325209468514,82785371774826.16,64,64,0,0.35,3600.0,0.0
1161,1.2045390231890383e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.043076920600188945,-0.10510862529276821,0.0,-0.10510862529276821,,0,1,11,0.0048611240421128285,0.937227171984714,100831354959072.89,64,64,0,0.35,3600.0,0.0
1162,1.2048665552132856e-11,,,,,,,,,,,,,,,,,,,surface,1,0.018240283155986626,,,,,0,0,12,0.0054576897200137075,0.5717245679778815,102304223753149.81,64,64,0,0.35,3600.0,0.0
1163,1.2056774933751731e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.06726556129735647,,,,,0,0,12,0.025578541836945492,0.6777111926082054,87736852460380.53,64,64,0,0.35,3600.0,0.0
1164,1.2083309922419455e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.009360273190122965,,,,,0,0,10,0.013770885714041215,0.4721907995057804,90074321600780.1,64,64,0,0.35,3600.0,0.0
1165,1.2089788723279445e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.058803986889464976,,,,,0,0,12,0.00784036155041178,0.2763122789943771,93392499414932.75,64,64,0,0.35,3600.0,0.0
1166,1.2101292076159753e-11,,,,,,,,,,,,,,,,,,,surface,1,0.10506086745002258,,,,,0,0,11,0.004791564619437354,0.5198380764240954,87065381065920.2,64,64,0,0.35,3600.0,0.0
1167,1.2118685866694854e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.04133428107731177,,,,,0,0,12,0.0017457765725065362,0.430274313068889,82745477692495.0,64,64,0,0.35,3600.0,0.0
1168,1.2121412451634525e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.07078254284023826,,,,,0,0,12,0.013731804700134811,0.7535747372070332,83375714678863.23,64,64,0,0.35,3600.0,0.0
1169,1.2142289582649352e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.041459791959919,,,,,0,0,12,0.0022742142897464006,0.2005727999603385,100824629174688.47,64,64,0,0.35,3600.0,0.0
1170,1.2153283629832762e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.005052943433124722,,,,,0,0,12,0.00856298652943692,0.701511710321744,90813617269818.61,64,64,0,0.35,3600.0,0.0
1171,1.2158241568317507e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.04490607161401327,,,,,0,0,12,0.013081844164067644,0.7414673750197796,85895231337552.4,64,64,0,0.35,3600.0,0.0
1172,1.216927760133855e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.1858367491705079,,,,,0,0,11,0.006150424606003457,0.20844480392767362,85005337933259.56,64,64,0,0.35,3600.0,0.0
1173,1.2171426773126877e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.05801447900082373,,,,,0,0,10,0.0012331290442279888,0.8309274826921674,95465996632574.3,64,64,0,0.35,3600.0,0.0
1174,1.2174705325621188e-11,-6600.6921718937565,-15.715933742604182,-47.14780122781254,135.0,221.0,356.0,247.0,109.0,1.480952380952381,0.5547619047619048,0.7068403908794788,0.7214285714285714,2.6949987043275456,1.900524461068279,2.036725143204283,2.958158949634025,248.0,149.0,relaxation,1,-0.0031138560045694767,-0.1878713796658147,0.0,-0.1878713796658147,,0,0,13,0.023569860233406126,0.33069637884092384,81737156267159.75,64,64,0,0.35,3600.0,0.0
1175,1.2180536107809311e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.013384156888682176,,,,,0,0,12,0.020556053157074122,0.5873066033757751,84752252392046.3,64,64,0,0.35,3600.0,0.0
1176,1.2185925754035348e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.014506631788390833,,,,,0,0,11,0.003088970791066145,0.7691141533655642,89893195786918.7,64,64,0,0.35,3600.0,0.0
1177,1.2188287078237182e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.03789130252698878,,,,,0,0,11,0.0021336546885913563,0.12725469025265326,83026669903803.97,64,64,0,0.35,3600.0,0.0
1178,1.2197627465490367e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.17040587937927826,-0.36849887002282955,0.0,-0.36849887002282955,,0,1,11,0.008025204736949246,0.9572634363996796,93089359613962.62,64,64,0,0.35,3600.0,0.0
1179,1.2207551291753351e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.05952099422184648,,,,,0,0,11,0.014768908627736787,0.3912874127095082,87924242867880.61,64,64,0,0.35,3600.0,0.0
1180,1.2207830536684956e-11,,,,,,,,,,,,,,,,,,,surface,1,0.039880222519650906,,,,,0,0,12,0.003626192275318213,0.6031559545453534,89849202971813.31,64,64,0,0.35,3600.0,0.0
1181,1.221547596314555e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.01131255281757403,,,,,0,0,12,0.0008692468140863692,0.7511712240357198,87861484088633.47,64,64,0,0.35,3600.0,0.0
1182,1.2222706234050962e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.03981051335081254,,,,,0,0,11,0.013367702959542673,0.6162150566254657,101547876816405.78,64,64,0,0.35,3600.0,0.0
1183,1.223357496713171e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.00011776952775617924,,,,,0,0,12,0.009988288376662716,0.4941967008158627,91173296119877.81,64,64,0,0.35,3600.0,0.0
1184,1.223406289652342e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.027052643035690552,,,,,0,0,12,0.011932655371964942,0.23033708415234136,93436508121760.39,64,64,0,0.35,3600.0,0.0
1185,1.2234524192545607e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.300151475512761,-0.22848362160559077,0.0,-0.22848362160559077,,0,1,12,0.013250421148040675,0.9854107942049759,91851047006666.4,64,64,0,0.35,3600.0,0.0
1186,1.2258764724677648e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.1436359329331872,,,,,0,0,12,0.0025617425752226253,0.0617795127251138,87736578373191.03,64,64,0,0.35,3600.0,0.0
1187,1.2283274871584044e-11,,,,,,,,,,,,,,,,,,,surface,1,0.07336447610577054,,,,,0,0,12,0.001114776488019699,0.22747793315189538,88580226048830.0,64,64,0,0.35,3600.0,0.0
1188,1.2283411680528157e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.04409290909550061,,,,,0,0,11,0.00770810929376458,0.8484802413085093,99898036033399.75,64,64,0,0.35,3600.0,0.0
1189,1.2323822884466014e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.008758460519617506,,,,,0,0,12,0.0020087686283033666,0.41349897203162284,82895437322270.03,64,64,0,0.35,3600.0,0.0
1190,1.233237080908192e-11,,,,,,,,,,,,,,,,,,,surface,1,0.08487134569287395,,,,,0,0,12,0.0019667298752470003,0.2502089601205836,94006681178956.9,64,64,0,0.35,3600.0,0.0
1191,1.2343037548853272e-11,,,,,,,,,,,,,,,,,,,relaxation,1,0.02640977741638078,,,,,0,0,12,0.016708362628664195,0.6390202323683201,85706446948078.22,64,64,0,0.35,3600.0,0.0
1192,1.236406382815038e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.22316166211163324,,,,,0,0,11,0.007315611862505719,0.43654593156261634,93701187688395.3,64,64,0,0.35,3600.0,0.0
1193,1.2364216166134533e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.03960083221810162,,,,,0,0,11,0.0027072199623179687,0.7393466725889278,92983322895409.58,64,64,0,0.35,3600.0,0.0
1194,1.2371765984699734e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.1968722718139678,-0.037639102547913694,0.0,-0.037639102547913694,,0,1,11,0.01650954196247667,0.9724589812884346,94032488556002.28,64,64,0,0.35,3600.0,0.0
1195,1.2378395199714217e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.1202199695815079,-0.027961940190635914,0.0,-0.027961940190635914,,0,1,12,0.010207141489433483,0.6802572918564145,87961931554086.4,64,64,0,0.35,3600.0,0.0
1196,1.2383596612081463e-11,,,,,,,,,,,,,,,,,,,surface,1,0.03267810340786541,,,,,0,0,12,0.008495878595373605,0.3064383650190569,91289913588861.31,64,64,0,0.35,3600.0,0.0
1197,1.2405500626397763e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.006189850641572605,,,,,0,0,12,0.001981408345127905,0.11477312942553539,77269506429576.66,64,64,0,0.35,3600.0,0.0
1198,1.2419306338527959e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.1760383009668094,,,,,0,0,11,0.007155909258300244,0.15665189298702537,82018741225434.31,64,64,0,0.35,3600.0,0.0
1199,1.2419430540585444e-11,-6602.039734575973,-15.719142225180889,-47.157426675542666,135.0,221.0,356.0,248.0,108.0,1.480952380952381,0.5547619047619048,0.7077922077922078,0.7214285714285714,2.804657179818887,1.9022111889807032,2.036725143204283,2.958158949634025,249.0,149.0,random_bulk,1,-0.043932573927120834,-0.009481942978045055,0.0,-0.009481942978045055,,0,0,13,0.0014847173079874515,0.7690463337245745,78807616463005.38,64,64,0,0.35,3600.0,0.0
1200,1.2427115185264929e-11,,,,,,,,,,,,,,,,,,,surface,1,0.06521489115055751,,,,,0,0,12,0.003298218024625224,0.6780838988678265,90896711199895.28,64,64,0,0.35,3600.0,0.0
1201,1.2427310983245639e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.5804206287523898,,,,,0,0,12,0.00031706381528184835,0.05890173173328732,90464267911748.22,64,64,0,0.35,3600.0,0.0
1202,1.2428863997060644e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.05722128836329746,,,,,0,0,11,0.018741051471593453,0.6555084122338013,108242377218869.97,64,64,0,0.35,3600.0,0.0
1203,1.2430223764101739e-11,,,,,,,,,,,,,,,,,,,surface,1,0.11250766326422715,,,,,0,0,12,0.013747666193250276,0.10484794000344697,91078480021645.38,64,64,0,0.35,3600.0,0.0
1204,1.2439225255524726e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.22235880866791352,,,,,0,0,12,0.005267558579670165,0.15723147997827475,82492993057242.89,64,64,0,0.35,3600.0,0.0
1205,1.244472315087025e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.38063450032434276,,,,,0,0,12,0.011195108321875535,0.34816869318170474,89912114815222.5,64,64,0,0.35,3600.0,0.0
1206,1.2448023027467035e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.13269989708975055,-0.1513596866416833,0.0,-0.1513596866416833,,0,1,12,0.01889471012638423,0.8932922768159478,99591401369657.6,64,64,0,0.35,3600.0,0.0
1207,1.2468044711956533e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.010728448121174829,,,,,0,0,12,0.002972401473304316,0.714947994253818,96696162669163.4,64,64,0,0.35,3600.0,0.0
1208,1.2484133985936923e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.19470468036452657,-0.048097485245492066,0.0,-0.048097485245492066,,0,1,12,0.029716418490074753,0.005193404453215143,96812428134346.66,64,64,0,0.35,3600.0,0.0
1209,1.2501081095347973e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.08459176632891502,,,,,0,0,12,0.01930263865133762,0.17660402831974126,96692478356693.78,64,64,0,0.35,3600.0,0.0
1210,1.2508711058782144e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.04431151011738339,,,,,0,0,12,0.004970314052475611,0.7391164079823899,87119790181325.9,64,64,0,0.35,3600.0,0.0
1211,1.2511645916176804e-11,,,,,,,,,,,,,,,,,,,surface,1,0.10846712635301586,,,,,0,0,11,0.006816211487714531,0.6126630861986704,89600671980499.5,64,64,0,0.35,3600.0,0.0
1212,1.2514437738620599e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.08011726167321859,,,,,0,0,12,0.0014386794947685647,0.81428342216434,90450603644283.03,64,64,0,0.35,3600.0,0.0
1213,1.2523320054366718e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.08953981726900634,,,,,0,0,12,0.01979787204234125,0.63033290335168,83261718173254.4,64,64,0,0.35,3600.0,0.0
1214,1.2527989268319159e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.00726491194098859,,,,,0,0,12,0.00864292925060491,0.6005796876642219,89555871675335.12,64,64,0,0.35,3600.0,0.0
1215,1.2530832328601574e-11,,,,,,,,,,,,,,,,,,,surface,1,0.37812650884072097,,,,,0,0,12,0.00725141253250336,0.017507215740799602,84117866046300.16,64,64,0,0.35,3600.0,0.0
1216,1.2539330825191945e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.04616641406073345,,,,,0,0,12,0.016728174139594154,0.6723775404658672,85951177472222.06,64,64,0,0.35,3600.0,0.0
1217,1.2542635413492047e-11,,,,,,,,,,,,,,,,,,,relaxation,1,-0.13698496157437456,-0.12479278480812894,0.0,-0.12479278480812894,,0,1,12,0.019431254794019533,0.8875800374192163,94893480309397.17,64,64,0,0.35,3600.0,0.0
1218,1.2564748913812139e-11,,,,,,,,,,,,,,,,,,,surface,1,0.031178416963039017,,,,,0,0,11,0.005515452588829467,0.5195420121602928,86876275842363.36,64,64,0,0.35,3600.0,0.0
