step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda
1863,3.417933720941538e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.3842055565357919,-0.01337640277725427,0.0,-0.01337640277725427,0.2,0,1,20,0.15162497116702747,0.3540859208046247,48345982529878.09,128,128,0,0.35,2200.0,0.75
1864,3.4205981221820744e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.030763058752883172,-0.0029619330169552427,0.0,-0.0029619330169552427,0.2,0,0,19,0.06959934569691566,0.33413429878468076,53173601275821.25,128,128,0,0.35,2200.0,0.75
1865,3.423300314277046e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.086330715007902,0.08855784112873977,0.0,0.08855784112873977,0.2,0,0,20,0.02851452723784497,0.343008011406308,59400042875235.67,128,128,0,0.35,2200.0,0.75
1866,3.4240715351611125e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.10942744141369116,-0.12500848070088466,0.0,-0.12500848070088466,0.2,0,0,21,0.048888929483425984,0.3172370347879265,47533434125457.48,128,128,0,0.35,2200.0,0.75
1867,3.4259793262830284e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.04882956321999473,0.030574778323888552,0.0,0.030574778323888552,0.2,0,0,20,0.029122348975658924,0.44769991920956037,57308546834603.84,128,128,0,0.35,2200.0,0.75
1868,3.4314303333471406e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.002767663045034969,0.09737058166803791,0.0,0.09737058166803791,0.2,0,0,21,0.03884655368469931,0.4845031467571569,54909523543355.84,128,128,0,0.35,2200.0,0.75
1869,3.431572495098904e-11,,,,,,,,,,,,,,,,,,,surface,1,0.03554622542046699,0.08454701745838733,0.0,0.08454701745838733,0.2,0,0,20,0.019126289164455967,0.27564434895522893,51587284583475.016,128,128,0,0.35,2200.0,0.75
1870,3.434455958362763e-11,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.07865287655235408,0.37727336473977147,0.0,0.37727336473977147,0.2,0,0,19,0.023239691609931102,0.1755734826937647,54495054199689.92,128,128,0,0.35,2200.0,0.75
1871,3.4353654579096454e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.01065167027306457,0.07597639998400574,0.0,0.07597639998400574,0.2,0,0,21,0.049119225704772874,0.47302484238095394,56290672886805.14,128,128,0,0.35,2200.0,0.75
1872,3.43674721990137e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.07830983075334651,0.1937545576362396,0.0,0.1937545576362396,0.2,0,0,21,0.03237720718626274,0.1982754430371334,55099678511419.375,128,128,0,0.35,2200.0,0.75
1873,3.4371660428338085e-11,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.3309625337485043,0.3175675590034146,0.0,0.3175675590034146,0.2,0,0,20,0.07067124151455953,0.1334022352660676,58540912144182.984,128,128,0,0.35,2200.0,0.75
1874,3.4403887992427705e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.085771265597772,0.11061901233226834,0.0,0.11061901233226834,0.2,0,0,21,0.030791003512293302,0.2796660997628731,55487440622488.31,128,128,0,0.35,2200.0,0.75
1875,3.4418982951527885e-11,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.15830434125260365,0.3434631751132855,0.0,0.3434631751132855,0.2,0,0,20,0.05460513690991172,0.300520060357462,51663205802625.17,128,128,0,0.35,2200.0,0.75
1876,3.444132348737902e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.18961830646333863,0.23678009814012313,0.0,0.23678009814012313,0.2,0,0,21,0.031640488983815544,0.23196558598833047,63156325096771.6,128,128,0,0.35,2200.0,0.75
1877,3.445389162855136e-11,,,,,,,,,,,,,,,,,,,surface,1,0.277660445483168,0.1632388814814334,0.0028153614869481647,0.16112736036622227,0.2,0,0,21,0.041027107904835505,0.1620947876195756,54959937908601.72,128,128,0,0.35,2200.0,0.75
1878,3.4499876901700277e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.004988301574842298,0.02250760501151916,0.0,0.02250760501151916,0.2,0,1,20,0.021954335331450064,0.680824206744717,54376688202629.76,128,128,0,0.35,2200.0,0.75
1879,3.4503394810463226e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.024600217730695366,0.02006908519694761,0.0,0.02006908519694761,0.2,0,1,20,0.022405406084787607,0.7258360699983621,53977438302321.875,128,128,0,0.35,2200.0,0.75
1880,3.450623109969876e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.11990113481021476,0.18297773819186602,0.0,0.18297773819186602,0.2,0,0,19,0.06752097203105589,0.41395049344233453,53918080536374.28,128,128,0,0.35,2200.0,0.75
1881,3.45140360873598e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.17977889938511363,-0.03131717549959134,0.0,-0.03131717549959134,0.2,0,1,19,0.05254661287385029,0.650519816511917,62307728024576.64,128,128,0,0.35,2200.0,0.75
1882,3.4514945081260624e-11,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,0.10279116811059125,0.3006246178296408,-0.0028153614869481647,0.3027361389448519,0.2,0,0,20,0.034042374884631105,0.3500997366785422,51686515581026.81,128,128,0,0.35,2200.0,0.75
1883,3.459019831016123e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.007402847283748674,0.0797038618611623,0.0,0.0797038618611623,0.2,0,0,20,0.02896065639819587,0.26503595273508573,56452423831026.22,128,128,0,0.35,2200.0,0.75
1884,3.459196460810697e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.5698460222035174,0.12152859514584691,0.0,0.12152859514584691,0.2,0,1,20,0.16834746867210848,0.20647023362676464,55042819534672.734,128,128,0,0.35,2200.0,0.75
1885,3.461045732512483e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.33563052006844885,1.798346937665876,0.0,1.798346937665876,0.2,0,0,20,0.1163952579144725,0.5265307846365389,49225214946252.516,128,128,0,0.35,2200.0,0.75
1886,3.465419562163509e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.10224420105841246,-0.08823600388704023,0.0,-0.08823600388704023,0.2,0,0,21,0.03255326917500795,0.3279332421426202,57729823828416.46,128,128,0,0.35,2200.0,0.75
1887,3.4670060300138457e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.17432090105950054,-0.32512726491653154,-0.006505398387317229,-0.3202482161260436,0.2,0,1,20,0.06575470830272041,0.6633426639321732,54457199810494.18,128,128,0,0.35,2200.0,0.75
1888,3.467386699660767e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.13239173040516933,0.3043447526539431,0.0,0.3043447526539431,0.2,0,0,20,0.043840067618193285,0.3660413546401495,50221960388506.92,128,128,0,0.35,2200.0,0.75
1889,3.470935411893378e-11,,,,,,,,,,,,,,,,,,,random_surface,1,-0.018789434250214954,-0.06704280223490855,0.0,-0.06704280223490855,0.2,0,1,19,0.02037082962201222,0.7453145128585442,53427579663928.36,128,128,0,0.35,2200.0,0.75
1890,3.4772107525197497e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.04281073762615808,-0.05034787607525004,0.0,-0.05034787607525004,0.2,0,1,19,0.033668448090449124,0.6619299590824974,56776980381631.56,128,128,0,0.35,2200.0,0.75
1891,3.478101864907821e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.02288417187023708,0.0702675602091496,0.0,0.0702675602091496,0.2,0,0,21,0.022721288694863503,0.28791271654025646,50168110489494.42,128,128,0,0.35,2200.0,0.75
1892,3.4793316770548576e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.5982106709427144,0.020357094202232418,0.002801694683613576,0.018255823189522236,0.2,0,1,20,0.16173848985783726,0.21744242617318799,51663583058965.0,128,128,0,0.35,2200.0,0.75
1893,3.48246758562885e-11,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.22295814485621868,1.239254726935762,0.0,1.239254726935762,0.2,0,0,21,0.06364097945200371,0.2930810405139107,59627243344140.16,128,128,0,0.35,2200.0,0.75
1894,3.484699362850376e-11,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.303623039789237,0.4734779918359955,-0.002801694683613576,0.47557926284870566,0.2,0,0,20,0.10966849734764826,0.4397508655487356,57851297154061.58,128,128,0,0.35,2200.0,0.75
1895,3.48571516882875e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.09547235656618344,-0.1390370564076875,-0.002801694683613576,-0.1369357853949773,0.2,0,0,20,0.02899769785739947,0.2553658917430936,57905254019689.42,128,128,0,0.35,2200.0,0.75
1896,3.488546537797768e-11,,,,,,,,,,,,,,,,,,,surface,1,0.022370838377774736,-0.08218784156553838,0.0,-0.08218784156553838,0.2,0,0,19,0.03004714968459052,0.5870308398508575,51455704262561.31,128,128,0,0.35,2200.0,0.75
1897,3.489649906514709e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.25631537072170457,0.1262664139957863,0.0,0.1262664139957863,0.2,0,0,21,0.11091398266876643,0.4648249024841107,52052562626306.86,128,128,0,0.35,2200.0,0.75
1898,3.4930467742020114e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.02404402024009702,0.027740474912587132,0.0,0.027740474912587132,0.2,0,0,21,0.0253535171869965,0.40578323736210054,59335494068164.29,128,128,0,0.35,2200.0,0.75
1899,3.494022767442716e-11,-6569.491484575513,-15.641646391846459,-46.92493917553938,129.0,211.0,340.0,198.0,142.0,1.3714285714285714,0.5857142857142857,0.7564575645756457,0.7398809523809524,2.537079464608706,1.9003783467693132,2.0396968472669643,2.809418669876123,234.0,126.0,rejected_growth_front,0,0.16370061759401697,0.2133933269029029,0.0,0.2133933269029029,0.2,0,0,20,0.03178340044144611,0.2623990635239622,55277334504063.69,128,128,0,0.35,2200.0,0.75
1900,3.495733925615674e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.03511076863935587,0.00419379914838558,0.0,0.00419379914838558,0.2,0,1,19,0.04305392253110885,0.4611880734407377,56190777238799.64,128,128,0,0.35,2200.0,0.75
1901,3.500959583656407e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.11421560021075187,0.07554070061321028,0.0,0.07554070061321028,0.2,0,0,20,0.026513961425723705,0.2363045438003699,47398775888960.08,128,128,0,0.35,2200.0,0.75
1902,3.503747043129341e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.12874664091068316,0.3781035702302411,0.0,0.3781035702302411,0.2,0,0,21,0.10994802206608659,0.5799169172977819,48837288858962.5,128,128,0,0.35,2200.0,0.75
1903,3.5041539131073566e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.041580553160280614,0.07907463806690984,0.0,0.07907463806690984,0.2,0,0,21,0.026405041367319273,0.3253581904408212,59569756906386.34,128,128,0,0.35,2200.0,0.75
1904,3.509719656135979e-11,,,,,,,,,,,,,,,,,,,growth_front,1,-0.007925126523576749,-0.12396781861689732,0.002801694683613576,-0.1260690896296075,0.2,0,1,19,0.07365746475215827,0.6403989416558302,49006080745160.01,128,128,0,0.35,2200.0,0.75
1905,3.5112068863236414e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.1534629429367544,-0.1703846600595611,0.0,-0.1703846600595611,0.2,0,1,19,0.05392833410347826,0.5414338313002294,58875928619291.76,128,128,0,0.35,2200.0,0.75
1906,3.512852757021508e-11,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.24288257631297003,0.36704337034598566,0.0,0.36704337034598566,0.2,0,0,20,0.04340628812990897,0.3537374928918106,48252507311927.7,128,128,0,0.35,2200.0,0.75
1907,3.516510645644134e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.045646230727115406,-0.037616176492520026,0.0,-0.037616176492520026,0.2,0,0,20,0.029608115170102214,0.40329771049651825,52559139611196.914,128,128,0,0.35,2200.0,0.75
1908,3.5215345698851854e-11,,,,,,,,,,,,,,,,,,,surface,1,0.21975521145765503,0.008612042026726385,0.0,0.008612042026726385,0.2,0,0,19,0.08606818325820284,0.2762346440188045,51321790345250.48,128,128,0,0.35,2200.0,0.75
1909,3.5221280560769045e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.18011067243810955,-0.07491425390628947,-0.002801694683613576,-0.07281298289357929,0.2,0,0,20,0.041486630669090446,0.5502219731464992,50351879658119.94,128,128,0,0.35,2200.0,0.75
1910,3.5222416746290615e-11,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,0.04193469492820191,0.4917890366841675,0.0,0.4917890366841675,0.2,0,0,20,0.03016342039908264,0.3818435355778448,54788286471330.586,128,128,0,0.35,2200.0,0.75
1911,3.5228458049128776e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.2411847608005143,-0.1410844160992042,0.0,-0.1410844160992042,0.2,0,1,20,0.05993540949393128,0.6721276960809733,57213653041548.09,128,128,0,0.35,2200.0,0.75
1912,3.5266263084505036e-11,,,,,,,,,,,,,,,,,,,surface,1,0.011307851127033329,-0.042008721467428956,0.0,-0.042008721467428956,0.2,0,0,20,0.1026234591192704,0.552474529214498,57084137055056.37,128,128,0,0.35,2200.0,0.75
1913,3.526808947221342e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.11328216837768391,0.05820438525317684,0.0,0.05820438525317684,0.2,0,0,21,0.026020778788287256,0.17312944789686194,54764380267430.52,128,128,0,0.35,2200.0,0.75
1914,3.530601340539823e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.08782802670371388,0.0859131459466056,0.002801694683613576,0.08381187493389541,0.2,0,0,17,0.028789248878290742,0.22381731533356197,49755912267296.03,128,128,0,0.35,2200.0,0.75
1915,3.5306467050303924e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.021652680159203207,-0.02054209101462945,0.0,-0.02054209101462945,0.2,0,0,17,0.02078367626086353,0.5212880966754476,53172175734408.17,128,128,0,0.35,2200.0,0.75
1916,3.536023419248155e-11,,,,,,,,,,,,,,,,,,,surface,1,0.06905377497336936,0.16944219146179051,0.0,0.16944219146179051,0.2,0,0,20,0.03190604506658034,0.35447667117157305,49106748146336.31,128,128,0,0.35,2200.0,0.75
1917,3.536037530331966e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,-0.09952169905682533,0.3026957841731388,-0.002801694683613576,0.304797055185849,0.2,0,0,20,0.09020470017532578,0.44639414089840784,51425783676113.84,128,128,0,0.35,2200.0,0.75
1918,3.539482501409388e-11,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,0.2161827571017241,0.3670082566048869,0.0,0.3670082566048869,0.2,0,0,17,0.04272158216097555,0.2355545169652911,54335000655007.35,128,128,0,0.35,2200.0,0.75
1919,3.5406716124444226e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.38141615338051776,0.09766648528771782,0.0,0.09766648528771782,0.2,0,1,20,0.13233118562137428,0.34902816312413665,56907383717806.7,128,128,0,0.35,2200.0,0.75
1920,3.5415834004643176e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.08386939183803122,0.0075426960523437,0.0,0.0075426960523437,0.2,0,0,20,0.02804810844372606,0.27968568063784854,52196093450444.78,128,128,0,0.35,2200.0,0.75
1921,3.542240808468987e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.0023438328074147433,-0.013572722016263583,0.0,-0.013572722016263583,0.2,0,0,21,0.02776643729275301,0.4572660074706433,57370697572743.53,128,128,0,0.35,2200.0,0.75
1922,3.5456882287799086e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.0674045196508462,0.005714974576555676,0.0,0.005714974576555676,0.2,0,0,20,0.03249515995285268,0.22872546741132807,53035461212003.836,128,128,0,0.35,2200.0,0.75
1923,3.5467861836372425e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.3548643385347069,0.18651617626046146,0.0,0.18651617626046146,0.2,0,0,20,0.09366797924833523,0.255606972511839,51768678721236.32,128,128,0,0.35,2200.0,0.75
1924,3.552050356613189e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.006857133139631676,-0.18169996104233732,0.0,-0.18169996104233732,0.2,0,1,20,0.038823707192563735,0.6592609171742287,51104279855385.664,128,128,0,0.35,2200.0,0.75
1925,3.5523781489724225e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.1348375628659303,0.002646648803860785,0.0,0.002646648803860785,0.2,0,1,20,0.055813404884346864,0.6540190635901787,49633374062415.6,128,128,0,0.35,2200.0,0.75
1926,3.5535106780976416e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.007667223270751171,-0.08681832206461237,0.0,-0.08681832206461237,0.2,0,0,21,0.027524964299893376,0.44777551575249075,52807738811378.86,128,128,0,0.35,2200.0,0.75
1927,3.5547660532460144e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.2049300011547061,-0.04483300088031683,-0.002801694683613576,-0.04273172986760665,0.2,0,0,19,0.052384711251857265,0.12853234268339017,56453559843547.89,128,128,0,0.35,2200.0,0.75
1928,3.562524174739462e-11,,,,,,,,,,,,,,,,,,,growth_front,1,-0.33808056224517663,-0.06087950694831079,0.0,-0.06087950694831079,0.2,0,1,18,0.1498812335992061,0.5600394679790511,56936198335542.58,128,128,0,0.35,2200.0,0.75
1929,3.563146586522255e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.09267613437186326,0.4469252666327179,0.0,0.4469252666327179,0.2,0,0,21,0.034510052537948074,0.39698832347580193,57964966568337.62,128,128,0,0.35,2200.0,0.75
1930,3.563299165389478e-11,,,,,,,,,,,,,,,,,,,surface,1,0.03504552643328405,-0.0205948291593252,0.0,-0.0205948291593252,0.2,0,0,20,0.023283442771512675,0.5755826887784904,51372590402052.81,128,128,0,0.35,2200.0,0.75
1931,3.566027455290723e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.04563812029084536,0.08335487509025086,0.0,0.08335487509025086,0.2,0,0,18,0.024216781558763348,0.366632966040236,53813559350353.76,128,128,0,0.35,2200.0,0.75
1932,3.569107707257478e-11,,,,,,,,,,,,,,,,,,,surface,1,0.10448318950206323,-0.006064129153216413,0.0,-0.006064129153216413,0.2,0,0,19,0.030266951379695636,0.2634767024321651,50667814930536.125,128,128,0,0.35,2200.0,0.75
1933,3.571682885892219e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.0317372022222826,0.0708423403726961,0.0,0.0708423403726961,0.2,0,0,19,0.02463248267802015,0.43921803000908927,50635370836769.414,128,128,0,0.35,2200.0,0.75
1934,3.5736242121764185e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.038756784805375595,-0.3068578933905606,0.0,-0.3068578933905606,0.2,0,1,19,0.07821987257452691,0.587243535256975,57829434687135.07,128,128,0,0.35,2200.0,0.75
1935,3.5743314185530224e-11,,,,,,,,,,,,,,,,,,,coordination,1,-7.36236290316732e-05,0.014297903670563272,0.0,0.014297903670563272,0.2,0,0,18,0.05830493241068136,0.4101968123930371,56418832378391.19,128,128,0,0.35,2200.0,0.75
1936,3.5785079130312027e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.2150055712505034,0.050267950007420126,0.0036900369003690647,0.04750042233214333,0.2,0,0,20,0.03660098342003412,0.17147498189801413,54585105890161.81,128,128,0,0.35,2200.0,0.75
1937,3.579094870049121e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,-0.03532137324401399,0.3494047837811003,0.0,0.3494047837811003,0.2,0,0,21,0.05249189764501073,0.41876543512355835,52161201522663.1,128,128,0,0.35,2200.0,0.75
1938,3.580175893083783e-11,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.2802582171696924,0.20130343915727167,0.0,0.20130343915727167,0.2,0,0,21,0.10953384768149185,0.3637180209655335,51042142866973.016,128,128,0,0.35,2200.0,0.75
1939,3.581143347095956e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.03268999014487826,0.10574992665224059,0.0,0.10574992665224059,0.2,0,0,20,0.04162550883683226,0.25084473066768986,53142385588929.72,128,128,0,0.35,2200.0,0.75
1940,3.581790458018992e-11,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.1876338524121027,0.08635663710094477,-0.0008883422167554889,0.08702289376351138,0.2,0,0,20,0.03650897214174598,0.13217972591241484,49248350410545.59,128,128,0,0.35,2200.0,0.75
1941,3.587654988210276e-11,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.12825126435110348,0.3353379095242097,0.0,0.3353379095242097,0.2,0,0,20,0.04222700510127578,0.1747446688542552,48821560208180.984,128,128,0,0.35,2200.0,0.75
1942,3.5878869226978305e-11,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.22308483348788213,0.23553771596839823,0.0,0.23553771596839823,0.2,0,0,21,0.10885749603768419,0.2613515088016822,52702791408986.66,128,128,0,0.35,2200.0,0.75
1943,3.589112957504272e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.08899301088574166,0.10395679531551139,0.0,0.10395679531551139,0.2,0,0,20,0.05089795626838122,0.172743878921863,50962061928595.195,128,128,0,0.35,2200.0,0.75
1944,3.5905837947706905e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.033706437008903245,-0.02345997750056661,0.0,-0.02345997750056661,0.2,0,0,21,0.02267574903458261,0.5671347282267003,51380497641765.05,128,128,0,0.35,2200.0,0.75
1945,3.592990301556798e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.032826656493303914,0.14574081987120735,0.0,0.14574081987120735,0.2,0,0,21,0.02715403703961012,0.3673873352925525,50520612408395.31,128,128,0,0.35,2200.0,0.75
1946,3.5957089933482605e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.09228547276003818,0.08096060678353467,0.0,0.08096060678353467,0.2,0,0,19,0.030772614374372197,0.3812717612473809,59769750700175.71,128,128,0,0.35,2200.0,0.75
1947,3.5976788908414016e-11,,,,,,,,,,,,,,,,,,,surface_compression,1,0.09679823019239779,0.09362813863294761,0.0,0.09362813863294761,0.2,0,0,20,0.022726665215983564,0.3455663614291292,49618434690099.67,128,128,0,0.35,2200.0,0.75
1948,3.5988074725370844e-11,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.2633475609210523,0.28733747835360646,0.0,0.28733747835360646,0.2,0,0,21,0.06973008665831704,0.20819072504472214,53218211540805.1,128,128,0,0.35,2200.0,0.75
1949,3.600217665863606e-11,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,0.07397109921720468,0.23958895257601398,0.0037037037037036535,0.23681117479823624,0.2,0,0,21,0.07120916016673905,0.522930756979182,52584449316705.03,128,128,0,0.35,2200.0,0.75
1950,3.6039486260762975e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.07275271638611984,0.007436455953360621,0.0,0.007436455953360621,0.2,0,0,20,0.10155596828636203,0.48660121465358586,53846864019466.86,128,128,0,0.35,2200.0,0.75
1951,3.606871061046768e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.0013867989201362242,-0.11159305063081248,0.0,-0.11159305063081248,0.2,0,1,20,0.03133048870401969,0.5082492801719292,49644307877735.31,128,128,0,0.35,2200.0,0.75
1952,3.609726159766298e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.5300081480715166,-0.24023645719329068,0.0,-0.24023645719329068,0.2,0,1,20,0.1537896601758758,0.5701387488374502,53560015619255.09,128,128,0,0.35,2200.0,0.75
1953,3.6097930831717024e-11,,,,,,,,,,,,,,,,,,,surface,1,-0.031224997215771908,-0.24628027974718236,0.0,-0.24628027974718236,0.2,0,0,20,0.043778148920042906,0.37418835211590007,51987564429578.41,128,128,0,0.35,2200.0,0.75
1954,3.610750402717418e-11,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.1316249035485268,-0.0896376409327786,0.0,-0.0896376409327786,0.2,0,0,19,0.04157517344858616,0.5043940240544377,52879791724320.984,128,128,0,0.35,2200.0,0.75
1955,3.611052900834688e-11,,,,,,,,,,,,,,,,,,,coordination,1,-0.0049147606952250145,-0.09557154024914993,0.0,-0.09557154024914993,0.2,0,0,21,0.043716707775897846,0.3387653494919678,50502709873970.45,128,128,0,0.35,2200.0,0.75
1956,3.6116478633964543e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.382896787386524,0.011336170191725614,0.0,0.011336170191725614,0.2,0,1,18,0.1448689343684516,0.5303190622362098,55493385239178.69,128,128,0,0.35,2200.0,0.75
1957,3.612273337467758e-11,,,,,,,,,,,,,,,,,,,random_surface,1,0.031084369525332053,-0.19116792974429586,0.0,-0.19116792974429586,0.2,0,0,20,0.04937289115182993,0.481633161649583,48550792602567.125,128,128,0,0.35,2200.0,0.75
1958,3.6125936354048885e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.17926952019253972,0.14913471136697254,0.002822525127357811,0.14701781752145418,0.2,0,0,18,0.10260269177192925,0.5352060804404687,54536583976938.49,128,128,0,0.35,2200.0,0.75
1959,3.615842712718221e-11,,,,,,,,,,,,,,,,,,,random_bulk,1,0.28537346453730816,-0.17198593323985634,-0.002822525127357811,-0.16986903939433798,0.2,0,0,19,0.0724702706282918,0.463647426809506,47499618566281.67,128,128,0,0.35,2200.0,0.75
1960,3.619654861634985e-11,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,0.014182837546845805,0.2441293097640802,0.0,0.2441293097640802,0.2,0,0,21,0.060740356858144454,0.49780970751403075,59318285904405.55,128,128,0,0.35,2200.0,0.75
1961,3.6221750263813735e-11,,,,,,,,,,,,,,,,,,,rejected_surface,0,0.09920051639067039,0.2189862340893889,0.0,0.2189862340893889,0.2,0,0,20,0.03226852580138212,0.2726449502708678,55608188256863.74,128,128,0,0.35,2200.0,0.75
1962,3.623806642229857e-11,,,,,,,,,,,,,,,,,,,coordination,1,0.12135994341653837,0.012057742411130334,0.0,0.012057742411130334,0.2,0,0,21,0.05660333399896896,0.3630916667255259,53159658323316.8,128,128,0,0.35,2200.0,0.75
1963,3.625686782555942e-11,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.023843410753256394,0.3678444751610144,0.0,0.3678444751610144,0.2,0,0,19,0.08142642302652413,0.44575868414426695,54628298154663.86,128,128,0,0.35,2200.0,0.75
1964,3.6282493118751413e-11,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.08250661318849394,0.2700611575788372,0.0,0.2700611575788372,0.2,0,0,20,0.03319768051919929,0.19006770846635304,52552639345379.12,128,128,0,0.35,2200.0,0.75
1965,3.63175162548178e-11,,,,,,,,,,,,,,,,,,,surface,1,0.2016627459613416,0.07694611302802556,0.0,0.07694611302802556,0.2,0,0,20,0.09390929365901872,0.369535671321362,50285116504771.06,128,128,0,0.35,2200.0,0.75
1966,3.633791642425753e-11,,,,,,,,,,,,,,,,,,,growth_front,1,0.08372700581637565,0.023955205995987328,0.0,0.023955205995987328,0.2,0,0,20,0.028288429699349353,0.27188941848876624,52543068882998.06,128,128,0,0.35,2200.0,0.75
