step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement
1593,8.970800803650478e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.5063631415023683,-0.1995181176345895,1,17,0.156642403948479,0.5707525343086017,171741784170397.28,128,128,0,0.35
1594,8.972986237431621e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.06588840821366593,,0,18,0.023862707724460676,0.2525836664636077,161959862868223.78,128,128,0,0.35
1595,8.973337593839353e-12,,,,,,,,,,,,,,,,,random_surface,1,-0.08616667525815772,,0,18,0.0361992024897136,0.4738876156690255,175517189848093.8,128,128,0,0.35
1596,8.97591059935552e-12,,,,,,,,,,,,,,,,,relaxation,1,0.008569395287779736,,0,17,0.036281972321785844,0.4293841732960752,171865033837849.53,128,128,0,0.35
1597,8.977242407564658e-12,,,,,,,,,,,,,,,,,random_surface,1,0.10777203981339666,,0,18,0.03994972850355797,0.28325693842273314,163512665311621.62,128,128,0,0.35
1598,8.979885039420304e-12,,,,,,,,,,,,,,,,,surface,1,0.05209824427828618,,0,18,0.02465041450537485,0.2970919583795719,160477932257677.44,128,128,0,0.35
1599,8.980032750663385e-12,-6557.072205330601,-15.612076679358573,-46.83623003807572,130.0,218.0,348.0,244.0,104.0,1.438095238095238,0.55,0.6751592356687898,0.7279761904761904,2.622950819672131,1.900005003006655,2.011099978457414,2.80450396037753,rejected_coordination,0,0.34124484372896347,0.20108733784051047,0,18,0.06997129240322911,0.28517654604966763,173964351066849.62,128,128,0,0.35
1600,8.98064553323885e-12,,,,,,,,,,,,,,,,,random_surface,1,0.0158110089183143,,0,18,0.020883442520005416,0.5700099904257104,174736462460161.12,128,128,0,0.35
1601,8.983062299486555e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.5117175486194535,-0.2104404652634031,1,18,0.15327892800929885,0.4647771385834188,164710050230443.38,128,128,0,0.35
1602,8.985150397605724e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.3371949523499923,,0,17,0.10352338305898193,0.17782157448509764,157563586748211.06,128,128,0,0.35
1603,8.988780415401093e-12,,,,,,,,,,,,,,,,,random_surface,1,0.2760306793770122,,0,18,0.06641146766289983,0.4311869482146788,153688374632770.75,128,128,0,0.35
1604,8.989876264805765e-12,,,,,,,,,,,,,,,,,coordination,1,-0.25884603637763276,-0.36731781040462863,1,17,0.17025184065316915,0.6429257363198968,162325009432453.0,128,128,0,0.35
1605,8.99274063680274e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.11625589333849709,,0,18,0.06010027115323675,0.5152684794973235,180038731997072.88,128,128,0,0.35
1606,8.99701678893818e-12,,,,,,,,,,,,,,,,,random_surface,1,0.08977183121910763,,0,18,0.03870248098408342,0.2555674284598805,159430618371456.12,128,128,0,0.35
1607,8.999379575606298e-12,,,,,,,,,,,,,,,,,surface,1,0.13897965391658143,,0,18,0.029471358460713516,0.14517740047128447,171275088824372.53,128,128,0,0.35
1608,9.001545185898698e-12,,,,,,,,,,,,,,,,,surface,1,0.039193441208900774,,0,17,0.020972906941048346,0.59537182702385,184966480785135.3,128,128,0,0.35
1609,9.001567263202379e-12,,,,,,,,,,,,,,,,,coordination,1,0.30282799960014406,,0,18,0.12143154387550328,0.33760320473035427,165532419097439.8,128,128,0,0.35
1610,9.00421712905433e-12,,,,,,,,,,,,,,,,,relaxation,1,0.18358540871802678,,0,18,0.0658113465221793,0.4070420205098909,161025649834671.8,128,128,0,0.35
1611,9.017435556186005e-12,,,,,,,,,,,,,,,,,coordination,1,0.05896101237889157,,0,18,0.022784251110529688,0.3820976154234499,166160290951573.06,128,128,0,0.35
1612,9.034000677490342e-12,,,,,,,,,,,,,,,,,surface,1,0.3424438529355082,,0,18,0.1001058112271169,0.3702940444226554,169032233699591.75,128,128,0,0.35
1613,9.039583004113101e-12,,,,,,,,,,,,,,,,,coordination,1,-0.1376338570623875,,0,18,0.053237280119998676,0.4556620810515315,176031576532225.34,128,128,0,0.35
1614,9.043993291916156e-12,,,,,,,,,,,,,,,,,surface,1,0.023887248386647107,,0,18,0.028833211454347866,0.1977537456608191,167368242452914.7,128,128,0,0.35
1615,9.047152137758823e-12,,,,,,,,,,,,,,,,,coordination,1,0.13981632606600675,,0,18,0.0347729563388121,0.3081612338533312,162412170209742.8,128,128,0,0.35
1616,9.048396228532007e-12,,,,,,,,,,,,,,,,,coordination,1,-0.043513104049844396,,0,18,0.05803586349722415,0.5541530205145784,177829141169396.62,128,128,0,0.35
1617,9.04974459245192e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.1274065357156567,,0,18,0.0793779881387204,0.4434773926236055,153626040561635.22,128,128,0,0.35
1618,9.055042393181872e-12,,,,,,,,,,,,,,,,,surface,1,0.22981333308724033,,0,18,0.04440630029045741,0.28027191201332863,169040249536728.8,128,128,0,0.35
1619,9.061398241811637e-12,,,,,,,,,,,,,,,,,coordination,1,0.29474139442883623,,0,18,0.06785765439220567,0.43684760833126945,177800335194619.56,128,128,0,0.35
1620,9.06302075531995e-12,,,,,,,,,,,,,,,,,random_surface,1,0.5866090529054131,,0,18,0.11684785530969065,0.30197936095878924,177703436930949.7,128,128,0,0.35
1621,9.064451625558535e-12,,,,,,,,,,,,,,,,,random_surface,1,0.06561099368691876,,0,17,0.02544429419328893,0.3379011646582908,160228853229513.5,128,128,0,0.35
1622,9.066494067572814e-12,,,,,,,,,,,,,,,,,coordination,1,-0.027921282461753454,,0,18,0.04372037176533769,0.42232010738791237,159744173514639.7,128,128,0,0.35
1623,9.066522640840711e-12,,,,,,,,,,,,,,,,,surface_compression,1,-0.11743017750717653,-0.3557517706068971,1,18,0.041292696146850966,0.7039570296307076,169475090216087.53,128,128,0,0.35
1624,9.08875618229858e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.02857841837363537,,0,17,0.03766961352336849,0.6350180573499411,174973722719938.0,128,128,0,0.35
1625,9.09348646175444e-12,,,,,,,,,,,,,,,,,surface,1,0.4235424832818444,,0,18,0.10622532339093617,0.15337117713749407,184847633738061.12,128,128,0,0.35
1626,9.099036700613874e-12,,,,,,,,,,,,,,,,,random_surface,1,-0.05235708289238207,,0,18,0.026409041257147214,0.4655840482504426,174861495857891.75,128,128,0,0.35
1627,9.112324120443005e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.2833856001536145,,0,18,0.09137124765770192,0.5155619830747498,175418781364860.0,128,128,0,0.35
1628,9.112713294531062e-12,,,,,,,,,,,,,,,,,coordination,1,0.2834478307870025,,0,18,0.057537712588899066,0.2837287140042681,160524236966803.4,128,128,0,0.35
1629,9.114949223509451e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.0843743813613792,,0,18,0.044993508560371286,0.405514814365774,172177223810126.0,128,128,0,0.35
1630,9.117571199968824e-12,,,,,,,,,,,,,,,,,surface_compression,1,-0.10242700604540138,,0,17,0.040622538761081704,0.3822104623038729,172341690151282.0,128,128,0,0.35
1631,9.123052486910301e-12,,,,,,,,,,,,,,,,,surface,1,0.1377982415986553,,0,18,0.04036253961157438,0.36065889203927276,173291549153303.1,128,128,0,0.35
1632,9.13537361007072e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.07013934943917896,,0,17,0.028685972220937273,0.5019713690810671,180887970045034.8,128,128,0,0.35
1633,9.142356902042497e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.4598917540220863,,0,17,0.1474818291443375,0.4342711183668155,176843166348750.06,128,128,0,0.35
1634,9.161863163394655e-12,,,,,,,,,,,,,,,,,relaxation,1,0.10058068219130835,,0,18,0.049258682084815694,0.513705169068101,163344074809777.94,128,128,0,0.35
1635,9.171018271747651e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.1414187987357401,,0,18,0.062436209315665535,0.2503441031164408,168466727595355.6,128,128,0,0.35
1636,9.171690410695071e-12,,,,,,,,,,,,,,,,,random_bulk,1,0.04342699489149387,,0,17,0.025952575305938634,0.2701405644352837,165076092687339.0,128,128,0,0.35
1637,9.185804575368286e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.36343352822236935,-0.14538987778391466,1,18,0.1579499631611974,0.49052108553031987,166287749531788.94,128,128,0,0.35
1638,9.186663901919974e-12,,,,,,,,,,,,,,,,,surface,1,0.06249095406302175,,0,18,0.024133748342307536,0.43482620130769994,166548309339115.75,128,128,0,0.35
1639,9.197214187267337e-12,,,,,,,,,,,,,,,,,surface,1,0.19906606726638895,,0,17,0.058511972827235886,0.2901508779375651,169373473193085.9,128,128,0,0.35
1640,9.218114304313035e-12,,,,,,,,,,,,,,,,,surface,1,-0.06098376319392501,,0,16,0.04125496533062728,0.4340590635768595,169103744153962.97,128,128,0,0.35
1641,9.218663544548309e-12,,,,,,,,,,,,,,,,,random_bulk,1,-0.28453417445235396,,0,18,0.14959767232608442,0.3651745796953763,157809444981726.94,128,128,0,0.35
1642,9.220326372791778e-12,,,,,,,,,,,,,,,,,random_bulk,1,0.11473454409195728,,0,17,0.08751589407504293,0.38176086906827433,158526556678609.44,128,128,0,0.35
1643,9.222092380197161e-12,,,,,,,,,,,,,,,,,coordination,1,-0.07978604443161853,,0,18,0.03132264428314994,0.5887812923977029,170551607625933.03,128,128,0,0.35
1644,9.240162264566085e-12,,,,,,,,,,,,,,,,,random_surface,1,0.022069639616587408,,0,18,0.023368589280566787,0.6910551391806914,167732606737444.2,128,128,0,0.35
1645,9.242006486839566e-12,,,,,,,,,,,,,,,,,random_bulk,1,-0.008218260862167329,,0,17,0.03163735797991096,0.4298419798872071,170195817417621.3,128,128,0,0.35
1646,9.242907762215324e-12,,,,,,,,,,,,,,,,,surface,1,0.10850535743354534,,0,17,0.050733770204278036,0.21807667273141265,169761274620014.5,128,128,0,0.35
1647,9.24305357208701e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.23044867083213202,,0,18,0.049141629699556225,0.6141583459089458,170818726457134.25,128,128,0,0.35
1648,9.243532084014866e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.05776126260543844,,0,17,0.13259830558332086,0.3877545021132777,161101008742227.75,128,128,0,0.35
1649,9.25868036931614e-12,,,,,,,,,,,,,,,,,surface,1,0.29391436975707974,,0,18,0.04575211136308498,0.14040375469139707,160099012448119.28,128,128,0,0.35
1650,9.263098681612112e-12,,,,,,,,,,,,,,,,,coordination,1,0.40940282343622403,-0.04106604387777679,1,18,0.1848133625867016,0.6376990106117348,183473383105742.12,128,128,0,0.35
1651,9.268238710855069e-12,,,,,,,,,,,,,,,,,coordination,1,0.29876575401132327,-0.14096411377112616,1,18,0.16244124042069366,0.42504581334287234,173620394336250.06,128,128,0,0.35
1652,9.274220794467857e-12,,,,,,,,,,,,,,,,,coordination,1,-0.06236637049835969,-0.1420065773256951,1,18,0.07980175399047551,0.5914280697393415,179374695698791.94,128,128,0,0.35
1653,9.277232895501934e-12,,,,,,,,,,,,,,,,,surface_compression,1,-0.07725155661588899,-0.0027639819302613944,1,18,0.0547593232549645,0.6718035684142291,172131106659166.94,128,128,0,0.35
1654,9.282395981431321e-12,,,,,,,,,,,,,,,,,surface,1,-0.04781502605826729,-0.005296079304269341,1,18,0.049052936561070896,0.6571790374267918,162654311590561.5,128,128,0,0.35
1655,9.286706544210907e-12,,,,,,,,,,,,,,,,,random_bulk,1,-0.09849053432894356,,0,18,0.03938664723226188,0.4100217560000659,172794749439125.56,128,128,0,0.35
1656,9.296018609738331e-12,,,,,,,,,,,,,,,,,random_bulk,1,-0.05777831108462417,-0.03381742283847444,1,18,0.04592204705473511,0.6482185368992253,163018615469758.7,128,128,0,0.35
1657,9.314888372992413e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.10769629553652935,-0.45037685481876366,1,17,0.08016416666996655,0.5548890705169923,160070269853571.3,128,128,0,0.35
1658,9.323572033247065e-12,,,,,,,,,,,,,,,,,coordination,1,0.22794369651239163,,0,18,0.10630126776956708,0.30184987990867845,155507637079397.5,128,128,0,0.35
1659,9.325183607845748e-12,,,,,,,,,,,,,,,,,random_bulk,1,-0.09570992164109612,,0,18,0.03722841274330537,0.4776661288858452,161310487200851.62,128,128,0,0.35
1660,9.333479129304481e-12,,,,,,,,,,,,,,,,,relaxation,1,0.14588411484370234,,0,17,0.057666805486309675,0.49948124611553724,162859953472917.97,128,128,0,0.35
1661,9.337012491826347e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.06729078176908512,,0,18,0.06600548527756753,0.48426524163974105,164548824774656.47,128,128,0,0.35
1662,9.345900672103495e-12,,,,,,,,,,,,,,,,,coordination,1,-0.07931728799053252,,0,17,0.048116334213881236,0.5486856740726901,181539619625777.16,128,128,0,0.35
1663,9.346542341674354e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.3269177259702493,,0,18,0.08662295524893115,0.5062642744947453,169856496839202.7,128,128,0,0.35
1664,9.348966848978986e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.020146876148577346,,0,18,0.040600547308296396,0.43858707587512064,174501397620217.5,128,128,0,0.35
1665,9.35370825007314e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.011278799742343122,,0,18,0.02973859805989925,0.6330197281901011,166223932964730.94,128,128,0,0.35
1666,9.360062781923963e-12,,,,,,,,,,,,,,,,,coordination,1,0.024513053347600573,,0,18,0.03153264038788256,0.3934102041616656,163316138038618.94,128,128,0,0.35
1667,9.365693505053419e-12,,,,,,,,,,,,,,,,,random_bulk,1,0.016016658801748584,,0,18,0.06357456846982579,0.39653791868412025,169093099053145.28,128,128,0,0.35
1668,9.36655967155112e-12,,,,,,,,,,,,,,,,,surface,1,0.17485028770077593,,0,17,0.05863562558170328,0.3010290465200095,174844715898675.5,128,128,0,0.35
1669,9.369369273414299e-12,,,,,,,,,,,,,,,,,random_bulk,1,-0.0730555646673702,,0,17,0.03936249533791929,0.49052777928608193,160460246507553.22,128,128,0,0.35
1670,9.37453867218103e-12,,,,,,,,,,,,,,,,,coordination,1,-0.024495620516190513,,0,17,0.01888700434771013,0.4686653862896919,164025576838281.03,128,128,0,0.35
1671,9.377827606239744e-12,,,,,,,,,,,,,,,,,surface,1,0.1529381647736162,,0,18,0.0973374976482838,0.5763238419941531,171493709929012.28,128,128,0,0.35
1672,9.384366088858363e-12,,,,,,,,,,,,,,,,,relaxation,1,0.1713698016049592,,0,18,0.07295474505754555,0.554570417158935,167763317139160.3,128,128,0,0.35
1673,9.392533558648966e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.450560829064093,,0,18,0.1101513607395056,0.22117009828185377,183785262059839.62,128,128,0,0.35
1674,9.407773281222217e-12,,,,,,,,,,,,,,,,,surface,1,0.03557620789406294,,0,17,0.0479378936421632,0.26607917670146336,177695959620635.3,128,128,0,0.35
1675,9.40928977015959e-12,,,,,,,,,,,,,,,,,relaxation,1,0.036847020221809176,,0,18,0.06886402136797386,0.2708902529013173,166691781129983.94,128,128,0,0.35
1676,9.409763385385981e-12,,,,,,,,,,,,,,,,,coordination,1,0.42134075479786337,-0.0038516324051869333,1,18,0.18446467294209032,0.6198566814998744,165725536711983.56,128,128,0,0.35
1677,9.412904101488811e-12,,,,,,,,,,,,,,,,,coordination,1,0.1106223768226758,,0,18,0.09959113515964456,0.5016486294446187,173570338206536.25,128,128,0,0.35
1678,9.426645941088169e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.06587857680972223,,0,18,0.04112928542604393,0.3329801831346166,158944793324947.8,128,128,0,0.35
1679,9.449899483472814e-12,,,,,,,,,,,,,,,,,coordination,1,0.06792961118167698,,0,18,0.025008449968824023,0.1113423485793678,163771436201585.56,128,128,0,0.35
1680,9.450926014065854e-12,,,,,,,,,,,,,,,,,random_surface,1,-0.034182439573904246,,0,18,0.03242359423836401,0.3269140709401084,168076548040389.72,128,128,0,0.35
1681,9.4684219667492e-12,,,,,,,,,,,,,,,,,surface,1,-0.2853373938134743,-0.8959100078614739,1,18,0.16346122178291486,0.4450815127078676,163855855597464.38,128,128,0,0.35
1682,9.469944834223948e-12,,,,,,,,,,,,,,,,,coordination,1,0.0238218059505547,,0,18,0.031302027747966636,0.35036067052741554,184954317498696.47,128,128,0,0.35
1683,9.480396958745064e-12,,,,,,,,,,,,,,,,,coordination,1,0.10625337085456707,,0,18,0.03797918757245874,0.23242544987235036,171513313093334.5,128,128,0,0.35
1684,9.482072149926523e-12,,,,,,,,,,,,,,,,,surface,1,0.16496831836450687,,0,17,0.031468654068090345,0.1334439277711039,180165710028288.88,128,128,0,0.35
1685,9.482747258008283e-12,,,,,,,,,,,,,,,,,coordination,1,-0.09964192453268161,-0.01612651999261061,1,18,0.0599520696494384,0.6425438932764564,166047943062574.25,128,128,0,0.35
1686,9.486282714363045e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.04721145701889217,,0,18,0.04541343455924406,0.5174218776158395,167350795657793.53,128,128,0,0.35
1687,9.486837974450788e-12,,,,,,,,,,,,,,,,,random_surface,1,-0.09736807782727988,-0.0017188057203121332,1,18,0.03965636144284023,0.752648795272862,179835631122928.38,128,128,0,0.35
1688,9.49239302940949e-12,,,,,,,,,,,,,,,,,coordination,1,0.19118249718330899,,0,18,0.14883842346883164,0.6484918950617156,170881325073906.5,128,128,0,0.35
1689,9.502813538855842e-12,,,,,,,,,,,,,,,,,coordination,1,0.06930549313608192,,0,17,0.04681287201766061,0.3038142351797698,163547903602261.9,128,128,0,0.35
1690,9.50819828681367e-12,,,,,,,,,,,,,,,,,random_bulk,1,0.19216686873276143,,0,18,0.1222088339320012,0.31613907546002024,166332965737709.66,128,128,0,0.35
1691,9.519431419440337e-12,,,,,,,,,,,,,,,,,relaxation,1,0.18898991826302614,,0,18,0.05665256258560548,0.4640839284522405,176544030044642.28,128,128,0,0.35
1692,9.533592292261545e-12,,,,,,,,,,,,,,,,,surface,1,0.05007879620647135,,0,17,0.04899568050655439,0.2951697156137154,164109289026112.66,128,128,0,0.35
1693,9.534146529067204e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.07862063571261074,,0,18,0.025923804853515992,0.11394684173282828,162662293275517.1,128,128,0,0.35
1694,9.551556540476956e-12,,,,,,,,,,,,,,,,,random_bulk,1,-0.07431871044143105,,0,18,0.06935524846654023,0.34696489093209865,164828994827720.72,128,128,0,0.35
1695,9.561442411897416e-12,,,,,,,,,,,,,,,,,coordination,1,-0.06536398413542639,,0,17,0.059970381899893586,0.44673512560465645,166782789517079.2,128,128,0,0.35
1696,9.563430071099917e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.057459122226989276,,0,17,0.02541689629101352,0.5653868803722459,177531241386937.06,128,128,0,0.35
1697,9.564207071637264e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.19994259029665537,,0,16,0.0889567279683358,0.27657979952032424,165027448733770.5,128,128,0,0.35
1698,9.568025868071373e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.19938833844514334,,0,18,0.07381096821897624,0.2676944752957066,174256017084980.62,128,128,0,0.35
1699,9.585360647479185e-12,-6557.714058212245,-15.613604900505344,-46.84081470151603,128.0,217.0,345.0,242.0,103.0,1.4190476190476191,0.5619047619047619,0.6857142857142857,0.731547619047619,2.5992414664981034,1.900621681130758,2.015429344725905,2.80450396037753,relaxation,1,0.04379098838116247,-0.133178854147193,0,19,0.0556745231215289,0.5109482332871518,153590065312814.38,128,128,0,0.35
1700,9.586380668200375e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.2898589805618455,,0,18,0.08471289306927357,0.4641199631153944,160734621594583.72,128,128,0,0.35
1701,9.590147982906753e-12,,,,,,,,,,,,,,,,,surface_compression,1,-0.08231977256117479,,0,18,0.026640569577253137,0.35171810290262484,173322973063903.53,128,128,0,0.35
1702,9.623663814908827e-12,,,,,,,,,,,,,,,,,surface,1,0.01024382824209726,,0,18,0.02148339225016463,0.22570507070972284,167172183413183.25,128,128,0,0.35
1703,9.62715752336328e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.004361571005158065,,0,18,0.029773558629585032,0.48572309845202793,161262653507982.84,128,128,0,0.35
1704,9.634969890041317e-12,,,,,,,,,,,,,,,,,coordination,1,0.14504158567366088,,0,18,0.03080950696690399,0.26821317324087074,158619378728637.44,128,128,0,0.35
1705,9.63654530552195e-12,,,,,,,,,,,,,,,,,random_surface,1,0.034487022976992014,,0,18,0.01970197732961826,0.42296142609687765,164759600459093.2,128,128,0,0.35
1706,9.639346671922643e-12,,,,,,,,,,,,,,,,,coordination,1,-0.037093682271414345,,0,18,0.03654090128181097,0.5039396994930738,163422178741102.2,128,128,0,0.35
1707,9.650716886031057e-12,,,,,,,,,,,,,,,,,random_bulk,1,-0.22953094354242587,,0,18,0.05894504611543176,0.4720328011444755,166219307786427.2,128,128,0,0.35
1708,9.650884644253246e-12,,,,,,,,,,,,,,,,,relaxation,1,0.015479488024868282,,0,18,0.024814226673627753,0.26834549702894783,164313340273653.25,128,128,0,0.35
1709,9.65364749296844e-12,,,,,,,,,,,,,,,,,surface,1,0.3180186557831442,,0,18,0.1314401201386475,0.22872122916969043,171886035280890.5,128,128,0,0.35
1710,9.658050677218526e-12,,,,,,,,,,,,,,,,,coordination,1,0.049348718963113616,,0,18,0.05683710661393267,0.4236925322835883,170361178840750.38,128,128,0,0.35
1711,9.658420681997585e-12,,,,,,,,,,,,,,,,,surface,1,0.2592757792457849,,0,18,0.0994981486408996,0.40826905618043946,169020237614612.0,128,128,0,0.35
1712,9.660885337758234e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.026636813906323605,,0,18,0.027375488653024214,0.3396032552043967,169758237598944.7,128,128,0,0.35
1713,9.690118853930282e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.2003463089667812,,0,16,0.045743017807615145,0.5303983023347145,172244214855998.38,128,128,0,0.35
1714,9.698201021601804e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.2624365962183316,-0.11247647961913643,1,17,0.07052190129815449,0.6782966248232766,158626104504944.28,128,128,0,0.35
1715,9.715823163379143e-12,,,,,,,,,,,,,,,,,surface,1,-0.22559334302714062,,0,18,0.11544425583423769,0.41520839006599625,164870348059711.5,128,128,0,0.35
1716,9.729353762638864e-12,,,,,,,,,,,,,,,,,random_bulk,1,0.055985540530914805,,0,18,0.06063809164866327,0.5570864387642197,167212828568767.34,128,128,0,0.35
1717,9.729753269381168e-12,,,,,,,,,,,,,,,,,random_surface,1,0.22963808675560582,,0,17,0.0619988814304291,0.36758179563246113,160390799367673.16,128,128,0,0.35
1718,9.730066430288754e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.0438306122170032,,0,18,0.029444288159857314,0.2512117826494704,174768817588171.94,128,128,0,0.35
1719,9.73276466871854e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.00441419711637601,,0,18,0.01968263458376995,0.33869442338725547,153637030442109.25,128,128,0,0.35
1720,9.758457688387192e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.3255086049544057,,0,18,0.09443563343505744,0.14419562866497665,159769033804684.84,128,128,0,0.35
1721,9.764463809899502e-12,,,,,,,,,,,,,,,,,coordination,1,0.03374287960300838,,0,18,0.03577175556926079,0.5151109662166468,167480944986878.94,128,128,0,0.35
1722,9.777297569569952e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.22050398651891726,,0,18,0.0811404450548944,0.32438173913655,161928375619552.12,128,128,0,0.35
1723,9.78148522509141e-12,,,,,,,,,,,,,,,,,surface,1,0.047108614990310105,,0,18,0.028019109338683495,0.3713079740313513,157294821894341.12,128,128,0,0.35
1724,9.785326150733432e-12,,,,,,,,,,,,,,,,,coordination,1,0.1121214859132293,,0,18,0.07139507757370374,0.33560278775800306,153939241499679.3,128,128,0,0.35
1725,9.794261208715012e-12,,,,,,,,,,,,,,,,,relaxation,1,0.01043404384879689,,0,18,0.05349739490535929,0.45673955537687555,178601161511445.8,128,128,0,0.35
1726,9.808481283681223e-12,,,,,,,,,,,,,,,,,coordination,1,-0.1656639179920574,,0,18,0.055949522102569496,0.4981450080773246,174603521692394.53,128,128,0,0.35
1727,9.825677597471292e-12,,,,,,,,,,,,,,,,,coordination,1,0.17534992401527713,,0,17,0.11607738777346696,0.28629956492079833,165367100121200.94,128,128,0,0.35
1728,9.832499482284934e-12,,,,,,,,,,,,,,,,,surface,1,-0.06140506516341877,,0,18,0.058675171081095406,0.544194651698461,166523246123843.75,128,128,0,0.35
1729,9.834559326519186e-12,,,,,,,,,,,,,,,,,random_bulk,1,0.015425688240974707,,0,18,0.06518567432876571,0.426378513717623,174652234277537.25,128,128,0,0.35
1730,9.849315668059317e-12,,,,,,,,,,,,,,,,,coordination,1,0.24934141054115677,,0,18,0.048158926968185176,0.15478709010416755,162250392190631.38,128,128,0,0.35
1731,9.860838579077308e-12,,,,,,,,,,,,,,,,,random_surface,1,-0.15905263964637065,,0,17,0.05857037067449936,0.5398465831851522,147979198243210.44,128,128,0,0.35
1732,9.877284180849567e-12,,,,,,,,,,,,,,,,,random_bulk,1,0.03250749202928055,,0,18,0.02719440679067213,0.4980274881747834,166005878643731.44,128,128,0,0.35
1733,9.880585327278298e-12,,,,,,,,,,,,,,,,,surface,1,0.04655443165736837,,0,17,0.04049195817583903,0.5909838500577933,165506455513909.0,128,128,0,0.35
1734,9.882411391724733e-12,,,,,,,,,,,,,,,,,coordination,1,0.12838803757066197,,0,18,0.034387561464276004,0.33511512597444315,167354416519855.06,128,128,0,0.35
1735,9.887702681761854e-12,,,,,,,,,,,,,,,,,surface_compression,1,-0.013562191998172513,,0,17,0.06571995302004603,0.3920330676826697,168461029415830.0,128,128,0,0.35
1736,9.888978059554625e-12,,,,,,,,,,,,,,,,,surface,1,-0.176125387977384,-0.052452421469350696,1,18,0.0617414203748291,0.7333033691027838,172394237548923.97,128,128,0,0.35
1737,9.890504784981353e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.016742690654630934,,0,18,0.04298810337433759,0.4333311372211162,164928529966547.34,128,128,0,0.35
1738,9.894489610946105e-12,,,,,,,,,,,,,,,,,relaxation,1,0.05169490841208755,,0,18,0.07473503751981497,0.5054179589908226,176740422999699.2,128,128,0,0.35
1739,9.900036362473103e-12,,,,,,,,,,,,,,,,,surface,1,0.041923165547585725,,0,18,0.066412807261982,0.28236437118267643,160577150084388.38,128,128,0,0.35
1740,9.90435706381094e-12,,,,,,,,,,,,,,,,,surface,1,-0.008504382383349262,,0,17,0.029268786829215184,0.5128243986353582,166096852907616.78,128,128,0,0.35
1741,9.914540069147283e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.3422465222892154,-0.33752755288129777,1,18,0.14425742288479676,0.5842640527525139,173420241109259.97,128,128,0,0.35
1742,9.914553462194887e-12,,,,,,,,,,,,,,,,,surface_compression,1,0.05297150184742908,,0,18,0.047179836481271505,0.6962763042919596,166549468652935.56,128,128,0,0.35
1743,9.918734279145611e-12,,,,,,,,,,,,,,,,,coordination,1,0.3176265393286005,,0,17,0.06751594118336209,0.1736111818856411,173327224376417.94,128,128,0,0.35
1744,9.934275555540117e-12,,,,,,,,,,,,,,,,,relaxation,1,5.8959644559287755e-05,,0,17,0.027265977567960117,0.43379838236396684,154323651916583.3,128,128,0,0.35
1745,9.944024788991068e-12,,,,,,,,,,,,,,,,,relaxation,1,-0.2407574622806744,,0,18,0.08418482888878674,0.3702688674715647,172782210536361.62,128,128,0,0.35
