step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda
73,5.199837655310403e-13,,,,,,,,,,,,,,,,,,,random_surface,1,0.053312727056714214,0.13324374279815743,0.0,0.13324374279815743,0.2,0,0,20,0.06640798378582398,0.6254729224329934,163263502840719.56,128,128,0,0.35,3300.0,4.0
74,5.209647517543012e-13,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.1924205776390016,1.0365064768309296,0.0,1.0365064768309296,0.2,0,0,18,0.042897049226793514,0.4313906988114211,163774944093542.0,128,128,0,0.35,3300.0,4.0
75,5.385657780572365e-13,,,,,,,,,,,,,,,,,,,rejected_coordination,0,-0.03662885238455289,0.3969939458320084,0.0,0.3969939458320084,0.2,0,0,20,0.0909895868531634,0.2924992737676829,167429420333396.75,128,128,0,0.35,3300.0,4.0
76,5.456586502979535e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.015029177894359503,-0.1892493826846504,0.0,-0.1892493826846504,0.2,0,1,18,0.023167109996558403,0.7909826388701372,161387972256446.38,128,128,0,0.35,3300.0,4.0
77,5.529288083571476e-13,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.20254783797470685,0.449818503375635,0.0,0.449818503375635,0.2,0,0,19,0.04298332727045624,0.23457074797793118,164866573529514.62,128,128,0,0.35,3300.0,4.0
78,5.594506133962157e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.08338282216037764,0.044492528008184706,0.001112558341474057,0.04004229464228848,0.2,0,0,19,0.027074227966867818,0.32040019963368227,160812865676572.94,128,128,0,0.35,3300.0,4.0
79,5.59486760475737e-13,,,,,,,,,,,,,,,,,,,growth_front,1,-0.023834714474750714,-0.20585661855459847,0.0,-0.20585661855459847,0.2,0,0,19,0.043287859117051075,0.23363959377346663,172959648900682.75,128,128,0,0.35,3300.0,4.0
80,5.598511138163062e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.04087727567705199,-0.0057931385360170395,0.001105896315477195,-0.01021672379792582,0.2,0,0,19,0.02310738136783181,0.30524533376048524,171717501509515.47,128,128,0,0.35,3300.0,4.0
81,5.722064549583196e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.19314056979080294,-0.05548843417956917,0.0,-0.05548843417956917,0.2,0,0,20,0.08208487135780444,0.3989963469996312,163460030644601.06,128,128,0,0.35,3300.0,4.0
82,5.78892743331904e-13,,,,,,,,,,,,,,,,,,,random_bulk,1,0.16672827959908876,0.07447478079532388,0.0,0.07447478079532388,0.2,0,0,21,0.0682047222960435,0.37020038525206905,168922463400743.94,128,128,0,0.35,3300.0,4.0
83,5.812797455830948e-13,,,,,,,,,,,,,,,,,,,surface,1,-0.030905520406539343,-0.3530951578522945,0.0,-0.3530951578522945,0.2,0,0,20,0.05528366651784429,0.4245251095761684,163377061035554.25,128,128,0,0.35,3300.0,4.0
84,5.817085892151878e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.06308303048965684,-0.22574167857666794,0.0,-0.22574167857666794,0.2,0,0,20,0.05943823752546484,0.2861013598891629,173872389669839.8,128,128,0,0.35,3300.0,4.0
85,5.940895727045177e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.6380936574153802,-0.7880338745968452,0.0,-0.7880338745968452,0.2,0,1,15,0.15761932789291844,0.7728130006131045,178889688262201.12,128,128,0,0.35,3300.0,4.0
86,6.034724339780234e-13,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.17990709837216326,0.23806669945474113,0.0,0.23806669945474113,0.2,0,0,19,0.046494380203049704,0.1823537178887483,161181736637765.34,128,128,0,0.35,3300.0,4.0
87,6.142885341195532e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.1368481390947396,0.07380519811042419,0.0,0.07380519811042419,0.2,0,0,20,0.035233877150594596,0.4017235197099323,164152236338867.78,128,128,0,0.35,3300.0,4.0
88,6.150152569717569e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.14727568896948195,0.1272757898477721,0.0,0.1272757898477721,0.2,0,1,19,0.06167695077307691,0.715637639830254,159134181362332.72,128,128,0,0.35,3300.0,4.0
89,6.192416719346594e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.13441520199661638,-0.09986295117009192,0.0,-0.09986295117009192,0.2,0,1,19,0.039554804286560004,0.7039872833102524,167747730135267.06,128,128,0,0.35,3300.0,4.0
90,6.244522770960534e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.03919812000082399,-0.01822814492697944,0.0,-0.01822814492697944,0.2,0,0,20,0.028980522255326005,0.4641394716045204,158602358994722.8,128,128,0,0.35,3300.0,4.0
91,6.252838730816364e-13,,,,,,,,,,,,,,,,,,,coordination,1,-0.032374122705887076,-0.48517216596756185,0.0,-0.48517216596756185,0.2,0,0,20,0.09366177297620568,0.4739712633688615,170063971810698.56,128,128,0,0.35,3300.0,4.0
92,6.357837310022571e-13,,,,,,,,,,,,,,,,,,,coordination,1,0.23455672185058668,0.17176412527787477,0.0,0.17176412527787477,0.2,0,0,19,0.10483744379913394,0.2236988588254019,155253746311060.12,128,128,0,0.35,3300.0,4.0
93,6.41199573433065e-13,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.011747166931094252,-0.025424364030186553,0.0,-0.025424364030186553,0.2,0,0,21,0.02000418597257986,0.38223194151890627,161800027169909.8,128,128,0,0.35,3300.0,4.0
94,6.415179897076282e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,0.18402177322311405,0.07709969383350312,0.0,0.07709969383350312,0.2,0,0,18,0.08708868291209611,0.3640383343787074,172616072229442.3,128,128,0,0.35,3300.0,4.0
95,6.445485711272394e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.416528717088109,-0.07529563100979075,0.0,-0.07529563100979075,0.2,0,1,17,0.14814512680044528,0.7330261733136204,159285360800746.38,128,128,0,0.35,3300.0,4.0
96,6.462911503426818e-13,,,,,,,,,,,,,,,,,,,random_surface,1,-0.010544842698887209,0.1177012908893289,0.0,0.1177012908893289,0.2,0,0,20,0.04958933205102066,0.26752223370125916,167322868922151.6,128,128,0,0.35,3300.0,4.0
97,6.646562517366178e-13,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.4070065095391306,0.49243533550509966,-0.005988023952095856,0.5163874313134831,0.2,0,0,18,0.08946520175247105,0.4264115139529051,171355032220407.2,128,128,0,0.35,3300.0,4.0
98,6.75008051741534e-13,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.0673058367526909,-0.20795531806983192,0.0,-0.20795531806983192,0.2,0,1,20,0.03190616950644193,0.8351656268779358,148126270540181.78,128,128,0,0.35,3300.0,4.0
99,6.78174873362939e-13,-6525.28252242309,-15.536386958150214,-46.609160874450644,135.0,223.0,358.0,274.0,84.0,1.5476190476190477,0.5142857142857142,0.6317365269461078,0.7092261904761905,2.822384428223844,1.9002984569318293,2.028310838254488,2.8878540106695336,249.0,166.0,surface_compression,1,0.042453426533945786,0.053957317719714126,0.0,0.053957317719714126,0.2,0,0,21,0.05770942050612577,0.4099422375454128,173678162950857.34,128,128,0,0.35,3300.0,4.0
100,6.82865269465609e-13,,,,,,,,,,,,,,,,,,,rejected_local_cluster_affine,0,-0.06480617512363268,0.22565321170259267,-0.0029940119760479833,0.2376292596067846,0.2,0,0,21,0.033893685891552186,0.6051504673787597,168414875800077.4,128,128,0,0.35,3300.0,4.0
101,6.960342744552587e-13,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.1740401239432717,1.8480544132965804,-0.0029940119760479833,1.8600304612007723,0.2,0,0,17,0.07992058721429339,0.48761703939312057,166417737395494.0,128,128,0,0.35,3300.0,4.0
