step,kmc_time,total_energy,energy_per_atom,energy_per_puo2,pu_coordination_defects,o_coordination_defects,total_coordination_defects,bulk_coordination_defects,surface_coordination_defects,mean_abs_coordination_error,fluorite_order_score,bulk_fluorite_order_score,soft_coordination_order_score,rdf_pu_o_peak_sharpness,min_distance_pu_o,min_distance_o_o,min_distance_pu_pu,crystalline_core_size,growth_front_size,accepted_event_kind,event_applied,predicted_delta_E,exact_delta_E_if_checked,exact_delta_order_if_checked,order_biased_score_if_checked,max_exact_delta_e_above,reject_for_close_contact,used_exact_rate,exact_checked_candidates,uncertainty,good_event_probability,total_rate,candidate_events_requested,candidate_events_generated,candidate_events_rejected,current_max_displacement,temperature,order_bias_lambda,n_jobs,stage
245,2.44465831352059e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.0019067345599031566,0.006967504613310638,0.0,0.006967504613310638,0.2,0,0,13,0.003684564142646614,0.6379541015898779,109202844501873.03,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
246,2.4607515406134e-12,,,,,,,,,,,,,,,,,,,rejected_surface_compression,0,0.17647958572584582,0.32713753287613656,-0.0018971066875258513,0.3328288529387141,0.2,0,0,12,0.001429365501077362,0.03178169827020295,90327322774128.52,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
247,2.474488679261544e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.10235893000875898,-0.5768974950874171,0.0,-0.5768974950874171,0.2,0,1,12,0.024247060229797862,0.8564986339549739,97273161977167.03,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
248,2.481875909740612e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.03027849835731529,-0.059453503493784865,0.0,-0.059453503493784865,0.2,0,0,13,0.010283381577195778,0.46958129331680365,99191716193263.75,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
249,2.488680275702264e-12,-6525.075056359384,-15.535892991331867,-46.6076789739956,135.0,221.0,356.0,270.0,86.0,1.542857142857143,0.5166666666666667,0.6336336336336337,0.7098214285714286,2.759731543624161,1.901224601977938,2.0025962065964698,2.8994469000211414,245.0,168.0,coordination,1,-0.039166075121154775,-0.1825485718775539,0.0,-0.1825485718775539,0.2,0,0,13,0.02260249409477206,0.7814375906503706,102339000481992.69,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
250,2.495197503092835e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.02044830539844128,-0.014453917428987495,0.0,-0.014453917428987495,0.2,0,0,13,0.009960203830736281,0.5402744462718222,97941001497380.02,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
251,2.497777273844325e-12,,,,,,,,,,,,,,,,,,,rejected_random_bulk,0,-0.06997726549995587,0.41045131018304204,0.0,0.41045131018304204,0.2,0,0,13,0.03153868761979023,0.8621063111078964,98528694112595.38,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
252,2.5059466028824578e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.009114516609771355,-0.0073320012294004755,0.0,-0.0073320012294004755,0.2,0,0,12,0.01005997319032351,0.806382163817695,102437241148813.55,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
253,2.5100920479879965e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.28548428470178966,-0.05822596876289765,0.0,-0.05822596876289765,0.2,0,1,11,0.00939305609802668,0.9868799792951292,109785127936537.33,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
254,2.5628415675108636e-12,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.10254570395894304,0.43767220837073495,0.0,0.43767220837073495,0.2,0,0,13,0.011238188330891019,0.16128095462018466,89315793863816.97,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
255,2.5748893037306703e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.042272801593276045,0.023528985397334168,-0.0018971066875258513,0.029220305459911722,0.2,0,0,13,0.006817136434513794,0.3185339984305653,92898954343992.53,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
256,2.6044243695715315e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.023857183143871946,0.005999120035542038,0.0,0.005999120035542038,0.2,0,0,13,0.013349462557536461,0.8230841334958889,104056454926987.16,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
257,2.6119672934085276e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.0411362097611111,0.14691358851438774,0.0,0.14691358851438774,0.2,0,0,13,0.011229391011496276,0.2500838472526345,106501893454298.17,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
258,2.615939832071501e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.02475956176999599,-0.1081616184220735,0.0029940119760478723,-0.11714365435021712,0.2,0,0,12,0.000811039120078039,0.40235290552221975,113208789282002.75,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
259,2.6347167314812687e-12,,,,,,,,,,,,,,,,,,,random_surface,1,-0.002665639887208765,-0.04393670646392067,0.0,-0.04393670646392067,0.2,0,0,12,0.008796542526267881,0.8206538982558107,99504203356518.48,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
260,2.641404865001096e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.009707999471157443,0.019233318745754957,0.0,0.019233318745754957,0.2,0,0,13,0.004299871032517082,0.6887366652725724,98193850256931.22,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
261,2.642710732234984e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.08444996868181855,-0.01887910107608093,0.0,-0.01887910107608093,0.2,0,0,13,0.010055622150306559,0.10229437553529755,95095812579686.66,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
262,2.6442894225956932e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.21464598783788852,-0.07018201854299733,0.0,-0.07018201854299733,0.2,0,1,12,0.009436417692620894,0.9837644320302507,120527633902480.5,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
263,2.6497126941438157e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.16081949531161355,-0.1522051714741437,0.0,-0.1522051714741437,0.2,0,1,12,0.008729056122481052,0.9492744381659426,103028836445526.88,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
264,2.6718201433141914e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.13883884684077455,-0.0853788367217092,-0.0018947180266333241,-0.07969468264180923,0.2,0,1,12,0.0020539370552044856,0.9613774038557193,95139533731967.6,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
265,2.671820885578834e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.007986862315891869,0.005933764932851915,0.0,0.005933764932851915,0.2,0,0,12,0.006090569596465107,0.28482443187547535,107194669477767.75,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
266,2.683446818987611e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.22530006321333862,-0.11724789357273835,0.0,-0.11724789357273835,0.2,0,1,12,0.009086511352715779,0.983673929436365,81781456947556.44,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
267,2.6885414620820155e-12,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.06823328591208135,0.13042237335393736,0.0,0.13042237335393736,0.2,0,0,13,0.005804620361458415,0.3115051497409802,91689600000843.6,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
268,2.6899113877701276e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.11343058287515183,-0.08989965674096112,0.0,-0.08989965674096112,0.2,0,1,11,0.005868831764204455,0.9240899109289479,101503837277289.73,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
269,2.6919927010879853e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,-0.15643417137032012,-0.08670786361675908,0.0,-0.08670786361675908,0.2,0,0,13,0.00611168313037698,0.7825553279398404,94440967331281.95,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
270,2.710458794105583e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,0.07883436524740642,0.06575263125314734,0.0,0.06575263125314734,0.2,0,0,13,0.02370437051656065,0.3431721492057382,99952202530204.58,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
271,2.712691587747935e-12,,,,,,,,,,,,,,,,,,,growth_front,1,0.06566701554042753,0.00970540650802576,0.0,0.00970540650802576,0.2,0,0,13,0.003731111652986282,0.7174831118135558,94066329976095.77,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
272,2.7180052730665353e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.11954113777937106,0.03952781081521195,0.0,0.03952781081521195,0.2,0,0,12,0.004083755959115844,0.8179254094021634,90727024557142.9,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
273,2.7293610959889324e-12,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.05414849290099585,-0.10200150208716963,0.0,-0.10200150208716963,0.2,0,0,12,0.015161499893162116,0.6884059474818143,110720588964578.53,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
274,2.7453769369789897e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.08065533761971765,0.09035902261145878,0.0,0.09035902261145878,0.2,0,0,13,0.01906947389737095,0.08561477070008149,98226721960727.8,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
275,2.7502945472466726e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.07661492940569233,-0.4063949163546141,0.0,-0.4063949163546141,0.2,0,1,12,0.03265353631645924,0.8185613514177292,94500514511345.58,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
276,2.7528519852051787e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.08616416256516454,0.014132826208872462,0.0,0.014132826208872462,0.2,0,0,13,0.019359619926541817,0.8647715539073662,104217654069564.16,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
277,2.7798536415684493e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.038705940226153465,0.013210810657174221,0.0,0.013210810657174221,0.2,0,0,13,0.002399272086130621,0.13009160763712813,96981338764635.84,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
278,2.7946080740379736e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.010587270089834712,0.010375070509347495,0.0,0.010375070509347495,0.2,0,0,12,0.0020265150726137436,0.3998343129061759,98159352526049.03,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
279,2.799301765233021e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.040412006794375205,-0.0841737712560473,0.0,-0.0841737712560473,0.2,0,1,12,0.0028598813005844513,0.9111246374581219,97798403115431.9,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
280,2.807017967003086e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.062324559693466126,0.007060969138823481,0.0,0.007060969138823481,0.2,0,1,12,0.003905095872645127,0.9561593205851884,107910853116876.69,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
281,2.8087996925081413e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.05182377357871033,-0.2855448854624676,0.0,-0.2855448854624676,0.2,0,0,13,0.019494173310602242,0.48980030446057254,95484939658264.42,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
282,2.8113005580637963e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.004405167812812578,-0.020669203722053275,0.0,-0.020669203722053275,0.2,0,0,12,0.004804870205453996,0.7317667741163326,98134530624557.77,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
283,2.817323662684586e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.03829187445261947,0.08347697558971845,0.0,0.08347697558971845,0.2,0,0,13,0.0029801645074805545,0.8033189336514274,105735648151381.0,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
284,2.827450272956718e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,0.012404183945304818,-0.06790721771823627,0.0,-0.06790721771823627,0.2,0,0,13,0.00043079776300919935,0.6224764044798599,102515563173197.94,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
285,2.8277416874345186e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.000929025333249517,0.036859985571405574,0.0,0.036859985571405574,0.2,0,0,13,0.007670724167315103,0.3624781816695551,100214601629564.3,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
286,2.8782498361096214e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.04563335063362656,0.04290431553430096,0.0029850746268657025,0.033949091653703856,0.2,0,0,13,0.0012276341220461215,0.45577041752096153,94857004508040.94,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
287,2.892300631381294e-12,,,,,,,,,,,,,,,,,,,rejected_random_surface,0,0.0890799361823901,0.4065103586389949,0.0,0.4065103586389949,0.2,0,0,11,0.005635649782361453,0.09229566776650487,96048091030374.22,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
288,2.8940418222311e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.7193317015927847,0.8628923672916784,0.0,0.8628923672916784,0.2,0,0,13,0.01999919233514863,0.009425805286438289,79225640552988.03,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
289,2.9025644532792758e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.053046485668501814,0.002761726066517811,0.0,0.002761726066517811,0.2,0,0,13,0.007865009657359572,0.7073151789439683,90375399451561.69,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
290,2.9033301166853646e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.0430562675275413,0.1305815955006011,0.0,0.1305815955006011,0.2,0,0,13,0.00931111814649857,0.7407165150440413,94159212492765.5,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
291,2.9128043323944372e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.10366800492480353,-0.11128566071789692,0.0,-0.11128566071789692,0.2,0,1,12,0.00928787298647299,0.9785737663017989,104777001893193.92,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
292,2.957865513470611e-12,,,,,,,,,,,,,,,,,,,growth_front,1,0.06272885640282143,-0.018630176521817532,0.0,-0.018630176521817532,0.2,0,0,12,0.001268976379179318,0.4125037266473234,98118563773683.88,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
293,2.982566314230546e-12,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,0.007498605728012604,-0.14439451990050145,0.0,-0.14439451990050145,0.2,0,0,13,0.009312018566516748,0.5528128359038872,89749748459269.38,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
294,2.9833095700886348e-12,,,,,,,,,,,,,,,,,,,growth_front,1,0.0008124237595883554,0.04927639845973886,0.0,0.04927639845973886,0.2,0,1,12,0.030337538553733633,0.6621349486427675,88283954974387.12,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
295,2.991883350943002e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.0030839822690555737,-0.00020876252956725239,0.0,-0.00020876252956725239,0.2,0,1,11,0.005375046764382406,0.8832104762080877,94772768407684.38,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
296,3.012163543122707e-12,,,,,,,,,,,,,,,,,,,rejected_snap_to_fluorite_site,0,0.6437345334998994,0.6220067256623345,0.0,0.6220067256623345,0.2,0,0,13,0.009125701083092852,0.01892553830879735,77597430044416.78,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
297,3.018535897558172e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.01800160794113908,0.02192242139839351,0.0,0.02192242139839351,0.2,0,0,12,0.0003370923303589665,0.314198258494217,89250360732421.77,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
298,3.0273529516734257e-12,,,,,,,,,,,,,,,,,,,random_surface,1,-0.02090964448820832,-0.05734880737229631,0.0,-0.05734880737229631,0.2,0,0,13,0.00029805780864391833,0.6012260183429512,108565659509509.94,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
299,3.028477374051226e-12,-6526.276461389504,-15.53875347949882,-46.61626043849646,134.0,222.0,356.0,272.0,84.0,1.5380952380952382,0.5214285714285715,0.6358208955223881,0.7107142857142857,2.734584450402145,1.901224601977938,2.0025962065964698,2.8994469000211414,247.0,166.0,random_surface,1,-0.02123721200179079,-0.0001739692010858107,0.0,-0.0001739692010858107,0.2,0,0,12,0.0016510210967124912,0.7816818276488998,98855404907706.05,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
300,3.033982701191508e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.04514630272654031,-0.09854139257686256,0.0,-0.09854139257686256,0.2,0,0,13,0.008803280086844157,0.693835178728682,102159834919954.75,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
301,3.03508184766016e-12,,,,,,,,,,,,,,,,,,,random_surface,1,0.03236133526289062,-0.0006434753848871821,0.0,-0.0006434753848871821,0.2,0,0,13,0.005902088582412335,0.5354119509139547,104710096341136.42,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
302,3.0387500376941445e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.04077227743820773,0.0620090935137938,0.0,0.0620090935137938,0.2,0,0,13,0.01903312247554536,0.5621961938233575,106290831447496.6,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
303,3.0543787202802555e-12,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.34843623487876446,-0.28829044083496314,0.0,-0.28829044083496314,0.2,0,0,13,0.005801816806671245,0.8567214806942576,96768329468489.58,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
304,3.0746337563056066e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.13639225914626166,-0.08244938496885013,0.0,-0.08244938496885013,0.2,0,0,12,0.012002499362058168,0.5910471786597855,92139523932704.84,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
305,3.075367167283905e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.06522375955298729,0.03207763468740055,0.0,0.03207763468740055,0.2,0,0,13,0.006993872911236633,0.12132401148227535,103033290209164.81,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
306,3.078828266756725e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.0003215441604107858,-0.01190994825552849,0.0,-0.01190994825552849,0.2,0,0,13,0.007110886601841879,0.6565557852012748,98448797481071.34,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
307,3.0957130377100006e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.13998562028048261,-0.004815494748172,0.0,-0.004815494748172,0.2,0,0,13,0.009774869703823796,0.683267944777057,87872218125001.38,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
308,3.1001969475998877e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.010270617648906407,0.0038596499491205805,0.0,0.0038596499491205805,0.2,0,0,13,0.0012040649219590797,0.41163691430717747,102289636713845.39,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
309,3.1043926333138055e-12,,,,,,,,,,,,,,,,,,,surface,1,0.11468366253952836,0.08915495483931579,0.0,0.08915495483931579,0.2,0,0,13,0.00024177835301426864,0.20619169613464994,100533290478345.39,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
310,3.1123522115772746e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.48930174438983376,-0.33396735099745456,0.022406952578877704,-0.40118820873408767,0.2,0,1,11,0.021057333247428978,0.996717175199257,91784185643688.12,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
311,3.1185257404057304e-12,,,,,,,,,,,,,,,,,,,growth_front,1,0.0734415960044345,-0.04230219985439376,0.006329113924050667,-0.06128954162654576,0.2,0,0,13,0.013163834214829327,0.558960554374888,107772380652012.47,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
312,3.1224371678719437e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,0.08123492062989116,-0.07843777957518938,0.0,-0.07843777957518938,0.2,0,0,13,0.0030881437309466797,0.491247504330945,90158726859712.64,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
313,3.1629623613173032e-12,,,,,,,,,,,,,,,,,,,growth_front,1,-0.0829641771475237,-0.04763940765487007,0.0,-0.04763940765487007,0.2,0,0,13,0.006257355384592114,0.7434840124479406,119524854621927.0,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
314,3.1633310058002722e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.06372323720785175,0.01412345660810388,0.0,0.01412345660810388,0.2,0,0,13,0.007900549510056323,0.43551068421115935,99403880003445.78,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
315,3.1701068394553325e-12,,,,,,,,,,,,,,,,,,,surface,1,0.04165970904128437,0.06567444610715256,0.0,0.06567444610715256,0.2,0,0,13,0.01872491199739368,0.6397609623112488,95472406183687.38,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
316,3.1910118421369108e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.19453538227557898,-0.23622019479663692,0.0,-0.23622019479663692,0.2,0,1,12,0.006933092383901315,0.9482187510070298,92972754980643.84,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
317,3.2110773081833658e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.551026432170599,-0.5562311442346601,0.0,-0.5562311442346601,0.2,0,1,12,0.007702352239506993,0.9873269265987243,105437801982641.94,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
318,3.2114647269455054e-12,,,,,,,,,,,,,,,,,,,random_surface,1,0.13046460708061347,-0.03140107146057147,0.0,-0.03140107146057147,0.2,0,0,13,0.006980247216776307,0.06401300876470835,94957486151641.38,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
319,3.212354935030174e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.12378730498826007,-0.14611955256477316,0.0,-0.14611955256477316,0.2,0,1,11,0.006472044169499723,0.9878860048177095,95950911076214.27,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
320,3.212821408718393e-12,,,,,,,,,,,,,,,,,,,rejected_coordination,0,0.14836337658157545,0.4734839649170439,0.0,0.4734839649170439,0.2,0,0,12,0.011301911585699667,0.3724648748647638,99743291433797.0,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
321,3.2247285064361074e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.11017353173631667,0.07814460923570365,0.0,0.07814460923570365,0.2,0,1,12,0.03218031745406245,0.34748338650645516,103441049071172.67,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
322,3.2269762786864652e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.05737986831739322,-0.03373550170929285,0.0,-0.03373550170929285,0.2,0,1,12,0.0025292110625794867,0.9389999081482222,100975637032634.1,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
323,3.2325170314640202e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.00602681139182041,0.024079519634170765,0.0,0.024079519634170765,0.2,0,0,13,0.003432635263677147,0.25758373304080495,91937061078367.55,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
324,3.251493154937978e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.25318875145780195,-0.05187595890173924,-0.0020963942019726067,-0.04558677629582142,0.2,0,1,12,0.0020692918321851828,0.8989322142917396,90231960304450.52,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
325,3.2670467263269815e-12,,,,,,,,,,,,,,,,,,,surface,1,0.004016120690715573,-0.06131188445244007,0.0,-0.06131188445244007,0.2,0,0,13,0.003727289676009159,0.619888623186861,99067279996934.33,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
326,3.2694376131563723e-12,,,,,,,,,,,,,,,,,,,coordination,1,0.014351987651015764,-0.034649243051006806,0.0,-0.034649243051006806,0.2,0,0,12,0.0023278734129116,0.7537771767268817,101382611298095.28,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
327,3.2711827552332395e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.10675606453955166,0.14507564551185226,0.0010614447552724782,0.14189131124603482,0.2,0,0,13,0.015078850973004695,0.08446799104273758,100284677136840.06,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
328,3.276173856336797e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,-0.05225560392007789,-0.08314574577610756,0.0010547899292207008,-0.08631011556376966,0.2,0,1,11,0.0011121135170660545,0.9389087520828863,100164587850523.03,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
329,3.283756709314485e-12,,,,,,,,,,,,,,,,,,,surface,1,0.04689571617383721,-0.003121516548763026,0.0,-0.003121516548763026,0.2,0,0,13,0.00040162333663628855,0.41067442894011197,103607289053892.78,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
330,3.299686813348481e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.018366023501755997,-0.0641163400403677,-0.006269592476489061,-0.04530756261090052,0.2,0,0,13,0.006910922240565674,0.7402114583310558,98135592345888.14,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
331,3.3031388653370002e-12,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.3531327063238199,0.3483160630047877,0.0,0.3483160630047877,0.2,0,0,12,0.01983504384086429,0.02430574863367461,91448904962363.44,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
332,3.3164686784257495e-12,,,,,,,,,,,,,,,,,,,snap_to_fluorite_site,1,-0.04867393586549239,0.02440532396586015,0.0,0.02440532396586015,0.2,0,0,12,0.008190160027272145,0.5694200460815297,98797183121658.78,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
333,3.3196280245692034e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,-0.33282767497137944,-0.1439049447749623,0.0,-0.1439049447749623,0.2,0,1,12,0.026511059493365435,0.9745018013333677,80173150396489.03,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
334,3.3303727198273194e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.08022299468176118,-0.1757283742728628,0.0,-0.1757283742728628,0.2,0,0,13,0.007975816385847809,0.9105716745861195,101859507603885.28,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
335,3.362919643488458e-12,,,,,,,,,,,,,,,,,,,local_cluster_affine,1,0.0641046390329595,0.08677181543908019,0.0,0.08677181543908019,0.2,0,0,12,0.0078037798378773615,0.5315754560186086,93952636723643.03,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
336,3.369047371135831e-12,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.23239562973113556,0.34398332053822855,0.0031347962382445305,0.33457893182349496,0.2,0,0,13,0.0019834044808315354,0.4124712893109843,99255999960171.58,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
337,3.3797893876060844e-12,,,,,,,,,,,,,,,,,,,rejected_growth_front,0,0.11095507036961239,0.5756151238552292,0.0,0.5756151238552292,0.2,0,0,13,0.011576694041855184,0.2584217183659797,103109769621777.86,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
338,3.3984134122191885e-12,,,,,,,,,,,,,,,,,,,surface_compression,1,0.09105199328185279,0.10389542023884957,0.0,0.10389542023884957,0.2,0,0,13,0.005629279423096704,0.07893953172505568,82439896734344.84,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
339,3.401345752023553e-12,,,,,,,,,,,,,,,,,,,coordination,1,-0.01988013599710567,-0.3673242628899125,0.0,-0.3673242628899125,0.2,0,0,13,0.0030309402755326308,0.3322923882587061,86335459620652.88,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
340,3.4131899409801006e-12,,,,,,,,,,,,,,,,,,,surface,1,-0.03094917786392616,-0.12588789697809943,0.0,-0.12588789697809943,0.2,0,0,12,0.010247011399402442,0.7741093946394826,101775626756489.06,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
341,3.4182401678939174e-12,,,,,,,,,,,,,,,,,,,random_bulk,1,0.044279971483627154,-0.08592929323513232,-0.0031347962382445305,-0.07652490452039873,0.2,0,0,13,0.006155453501493411,0.7024911353537474,92749626553394.1,64,64,0,0.35,3600.0,3.0,1,stage1_ordering
