step,accepted,energy,close_contact_penalty,objective
74.0,1.0,-6537.80178706127,0.003795681976486832,-6518.823377178836
75.0,0.0,-6537.80178706127,0.003795681976486832,-6518.823377178836
76.0,0.0,-6537.80178706127,0.003795681976486832,-6518.823377178836
77.0,0.0,-6537.80178706127,0.003795681976486832,-6518.823377178836
78.0,1.0,-6537.835472954354,0.0035248677094545525,-6520.211134407082
79.0,1.0,-6537.929628178675,0.003078955893894726,-6522.5348487092015
80.0,1.0,-6537.850557036091,0.002720349849492449,-6524.248807788629
81.0,1.0,-6538.092862777085,0.002393211180122659,-6526.126806876472
82.0,1.0,-6538.265372286486,0.002107444053115852,-6527.728152020907
83.0,1.0,-6538.3099214091535,0.0018233182042781374,-6529.193330387763
84.0,1.0,-6538.417935196018,0.0015831453517122476,-6530.502208437457
85.0,0.0,-6538.417935196018,0.0015831453517122476,-6530.502208437457
86.0,0.0,-6538.417935196018,0.0015831453517122476,-6530.502208437457
87.0,0.0,-6538.417935196018,0.0015831453517122476,-6530.502208437457
88.0,0.0,-6538.417935196018,0.0015831453517122476,-6530.502208437457
89.0,0.0,-6538.417935196018,0.0015831453517122476,-6530.502208437457
90.0,0.0,-6538.417935196018,0.0015831453517122476,-6530.502208437457
91.0,0.0,-6538.417935196018,0.0015831453517122476,-6530.502208437457
92.0,1.0,-6538.441596394377,0.0013321838528953043,-6531.7806771299
93.0,0.0,-6538.441596394377,0.0013321838528953043,-6531.7806771299
94.0,1.0,-6538.6091524730155,0.001082334063189445,-6533.197482157068
95.0,1.0,-6538.765318729323,0.0008791078354566368,-6534.369779552039
96.0,1.0,-6538.845028273662,0.0007263061955712732,-6535.213497295806
97.0,1.0,-6538.990982420731,0.0005763389136322349,-6536.10928785257
98.0,1.0,-6539.058908404754,0.0004354406704310811,-6536.881705052599
99.0,1.0,-6539.145849882801,0.00031503967170765226,-6537.570651524263
100.0,1.0,-6539.154676125366,0.0002812941187814392,-6537.748205531459
101.0,0.0,-6539.154676125366,0.0002812941187814392,-6537.748205531459
102.0,1.0,-6539.337868476706,0.00020366973998047638,-6538.319519776804
103.0,1.0,-6539.063281853564,0.00013758774572584186,-6538.375343124935
104.0,0.0,-6539.063281853564,0.00013758774572584186,-6538.375343124935
105.0,0.0,-6539.063281853564,0.00013758774572584186,-6538.375343124935
106.0,1.0,-6539.1074039882105,7.952228180700585e-05,-6538.709792579176
107.0,1.0,-6539.168832869772,4.260735542265883e-05,-6538.955796092659
108.0,1.0,-6539.240518533495,1.389825165400086e-05,-6539.171027275224
109.0,1.0,-6539.377927909863,6.4888086903713185e-06,-6539.345483866411
110.0,1.0,-6539.577706552068,2.972386292137002e-06,-6539.562844620607
111.0,1.0,-6539.884428488286,1.4147631673601176e-06,-6539.87735467245
112.0,1.0,-6540.116126336849,6.011675681305616e-09,-6540.116096278471
113.0,1.0,-6540.183586798378,0.0,-6540.183586798378
